Gene ID	Kinase ID
YPR074C	YDR523C
YBR117C	YDL214C
YBR162C	YAL017W
YLR183C	YFR014C
YLR043C	YPR106W
YMR071C	YDR490C
YDL190C	YMR291W
YPL186C	YOR351C
YOR191W	YJL165C
YNL229C	YNL183C
YGR090W	YAL017W
YJR044C	YDR247W
YHL028W	YGR040W
YOR229W	YNR047W
YDR325W	YJR059W
YDR325W	YMR216C
YER123W	YPL026C
YCR090C	YKL161C
YDL025C	YAR018C
YDL025C	YPR111W
YDL133W	YDR507C
YDR026C	YAR018C
YDR026C	YPR111W
YDR179W-A	YKL171W
YDR210W	YDR247W
YDR266C	YPR054W
YEL006W	YPL026C
YEL057C	YKL198C
YFL040W	YDR466W
YFR017C	YKL198C
YOL128C	YDR490C
YOL128C	YJL106W
YOL128C	YMR216C
YOL128C	YMR291W
YOL128C	YNR047W
YGL108C	YNR047W
YGR079W	YDR523C
YGR283C	YNL183C
YHL018W	YDR490C
YHR009C	YKL161C
YHR009C	YMR291W
YHR045W	YKL171W
YIL006W	YOR267C
YJL070C	YDR247W
YJL213W	YKL161C
YJR015W	YDR490C
YJR039W	YOR231W
YJR054W	YBR274W
YKL094W	YPR111W
YKL161C	YNL020C
YKL162C	YDR523C
YLR063W	YDR247W
YLR063W	YDR466W
YLR414C	YDR247W
YMR252C	YDR466W
YMR253C	YPR054W
YMR291W	YOL128C
YFR049W	YPL140C
YNL022C	YDR247W
YNL115C	YKL161C
YNL115C	YNL020C
YNR040W	YPR106W
YOL075C	YNL020C
YOR304C-A	YDL214C
YML027W	YDL214C
YPL068C	YAL017W
YPL141C	YBR059C
YPL264C	YAL017W
YPR013C	YDR247W
YIL063C	YKL161C
YIL063C	YNL020C
YPL217C	YHR030C
YDR162C	YNR031C
YER006W	YHR030C
YDL006W	YNR031C
YDL081C	YHR030C
YHR030C	YKL048C
YHR191C	YNL298W
YKL113C	YGR188C
YJR076C	YJL128C
YPR120C	YKL203C
YGR109C	YDL101C
YJR139C	YJL165C
YMR186W	YOR061W
YDR245W	YJL165C
YOR360C	YDR477W
YDL006W	YJL165C
YOR208W	YDL235C
YBR087W	YPL153C
YDL001W	YJL165C
YDR293C	YHR030C
YBR082C	YNL307C
YGL167C	YHR079C
YHR026W	YER123W
YMR183C	YBR097W
YML013W	YHR079C
YJR105W	YPL150W
YNL027W	YHR082C
YBR042C	YNL154C
YPL181W	YNL154C
YPL177C	YHR082C
YPR160W	YJR059W
YDL131W	YHR082C
YDL002C	YKL101W
YMR165C	YOR233W
YNL097C	YHR079C
YKL116C	YJL164C
YDL006W	YGR052W
YJL148W	YFR014C
YPL079W	YJR059W
YKR094C	YFR014C
YBL103C	YHR079C
YHL034C	YJR059W
YDR293C	YJL165C
YBR285W	YNL154C
YML037C	YGL180W
YDR127W	YDR477W
YER155C	YNL298W
YER155C	YHR030C
YER155C	YJL095W
YNL233W	YJL095W
YHR142W	YNL298W
YHR142W	YHR030C
YNL298W	YHR030C
YGL027C	YHR030C
YGL027C	YJL095W
YGR227W	YHR030C
YOL081W	YNL307C
YOR336W	YHR030C
YKL176C	YNL183C
YAL024C	YKL101W
YDL182W	YDR283C
YML117W	YJL095W
YNL119W	YKL168C
YNL119W	YOL113W
YML019W	YHR030C
YML019W	YJL095W
YER149C	YHR030C
YER149C	YJL095W
YBR229C	YJL095W
YJL121C	YNL183C
YFR052W	YKL101W
YOR035C	YHR030C
YDR260C	YKL101W
YMR149W	YHR030C
YMR149W	YJL095W
YEL002C	YJL095W
YDR348C	YHR030C
YDR348C	YJL095W
YNL181W	YJL095W
YPL267W	YMR001C
YFL039C	YHL007C
YFL039C	YGR262C
YFL039C	YGR092W
YFL039C	YPR111W
YFL039C	YBL016W
YFL039C	YGR040W
YFL039C	YIL095W
YFL039C	YER123W
YKL206C	YHR079C
YDR264C	YNL298W
YOR249C	YDR477W
YKL114C	YDL101C
YKL114C	YPL153C
YBR164C	YBR160W
YDL029W	YMR001C
YPR199C	YLR113W
YJL115W	YBR274W
YJL095W	YPL031C
YLR399C	YLR113W
YBR200W	YPL031C
YER155C	YPL031C
YPL161C	YPL031C
YIL159W	YNL298W
YDL074C	YPL031C
YPL084W	YBL105C
YPL084W	YHR030C
YMR055C	YBR160W
YOR026W	YJR066W
YOR026W	YKL203C
YOR026W	YPL031C
YOR026W	YPL042C
YOR026W	YBR160W
YLR226W	YFL029C
YML102W	YPL153C
YFL029C	YDL108W
YNL161W	YJL187C
YIL043C	YNL298W
YAL021C	YBR136W
YAL021C	YDR507C
YLR110C	YIL147C
YHR107C	YPL031C
YHR107C	YBR160W
YHR107C	YHR030C
YDL220C	YBR136W
YFR028C	YJL106W
YAR019C	YKL101W
YHR166C	YPL153C
YAL041W	YBR160W
YLR310C	YJL095W
YLR310C	YKL048C
YFR036W	YBR160W
YBR160W	YCL024W
YBR160W	YKL139W
YBR160W	YPL031C
YBR160W	YHR030C
YBR160W	YBL105C
YBR160W	YDL017W
YOR257W	YJL095W
YOR257W	YHR030C
YDR054C	YJL095W
YDR054C	YHR030C
YDR168W	YAR019C
YDR364C	YMR216C
YLR229C	YPL031C
YMR001C	YNL298W
YDL132W	YJL095W
YDL132W	YHR030C
YJL194W	YNL298W
YJL194W	YNL307C
YJL194W	YBR136W
YJL194W	YPL153C
YDL017W	YPL153C
YDL017W	YBR160W
YDL164C	YPL153C
YGL003C	YGR188C
YGL206C	YHR135C
YGL206C	YNL154C
YBR274W	YPL153C
YBR274W	YJL164C
YGR157W	YPL031C
YBR023C	YFL029C
YBR023C	YBR160W
YEL061C	YDL028C
YLR133W	YHR135C
YNL298W	YPL031C
YNL298W	YNR031C
YNL298W	YCR073C
YNL298W	YDR507C
YGR108W	YKL048C
YGR108W	YFL029C
YDL155W	YKL048C
YMR199W	YKL139W
YMR199W	YDR507C
YMR199W	YNL298W
YMR199W	YFL029C
YPL256C	YKL139W
YAL040C	YFL029C
YML057W	YDR477W
YKL190W	YOL016C
YKL190W	YBL105C
YGR218W	YHR102W
YNL027W	YDR477W
YMR048W	YBR160W
YIL036W	YLR113W
YMR094W	YBR160W
YMR078C	YBR160W
YPR135W	YBR160W
YKL139W	YPR161C
YKL139W	YDL108W
YKL139W	YBR160W
YKL139W	YPL042C
YOL145C	YPR161C
YOL145C	YFL029C
YOL145C	YDL108W
YGL027C	YHR079C
YDL117W	YBR160W
YJL005W	YKL048C
YGR113W	YGR188C
YGR113W	YDL028C
YPL194W	YPL153C
YBR201W	YHR079C
YDL160C	YBR160W
YDL160C	YPL153C
YOR080W	YKL139W
YOR080W	YNL307C
YHR115C	YNL298W
YHR164C	YNL298W
YHR164C	YLR113W
YGL240W	YBR160W
YDR121W	YPL153C
YMR276W	YJL095W
YGL043W	YKL139W
YGL043W	YPR161C
YGL043W	YDL108W
YKR054C	YBR160W
YFR027W	YFL029C
YMR212C	YPL031C
YOR144C	YBR160W
YKL048C	YER129W
YKL048C	YGL179C
YKL048C	YPL153C
YDR414C	YPL031C
YML008C	YHR079C
YJR017C	YPR161C
YMR277W	YPR161C
YMR306W	YPL031C
YBL016W	YJL128C
YBL016W	YGR040W
YBL016W	YLR113W
YDR009W	YPL042C
YER027C	YKL048C
YHR089C	YOR119C
YGR252W	YKL101W
YPL075W	YPL031C
YNL199C	YPL031C
YAL048C	YDR477W
YER083C	YBR160W
YHR061C	YMR001C
YDR309C	YMR001C
YGR216C	YFL029C
YJR090C	YKL048C
YPL059W	YKL161C
YJL101C	YPL031C
YGL237C	YDR477W
YBL021C	YDR477W
YKL109W	YDR477W
YDR232W	YHR079C
YPL254W	YPL031C
YDR174W	YLR113W
YDR174W	YJR066W
YOR032C	YNL298W
YDL125C	YFL029C
YLR113W	YAR019C
YLR113W	YNL298W
YLR113W	YBL016W
YJR139C	YJR066W
YJR139C	YKL203C
YDR138W	YPL153C
YOR267C	YNR031C
YOR267C	YCR073C
YMR186W	YDL028C
YGL073W	YBR160W
YKL101W	YAR019C
YDR225W	YNL298W
YDR225W	YDR122W
YDR224C	YNL298W
YDR224C	YDR122W
YCR020W-B	YBL105C
YOL012C	YGR262C
YIL090W	YJL187C
YJL146W	YJL106W
YJL106W	YPR054W
YNL106C	YHR030C
YPL242C	YPR111W
YMR294W	YKL203C
YPL269W	YNL298W
YPL269W	YKL048C
YCL024W	YBR160W
YHR158C	YHR030C
YJL094C	YMR216C
YPL155C	YJR066W
YPL155C	YKL203C
YGR166W	YBL105C
YGR166W	YOR231W
YGR166W	YPL140C
YDR483W	YBL105C
YDR483W	YHR030C
YPR159W	YHR102W
YPR159W	YOR231W
YPR159W	YPL140C
YJL174W	YHR102W
YJL062W	YJL128C
YJL134W	YOR061W
YDR499W	YBL088C
YNL323W	YPL031C
YPL055C	YBR160W
YJL124C	YBR160W
YAL024C	YLR113W
YAL024C	YJL128C
YAL024C	YHL007C
YAL024C	YBL016W
YAL024C	YPR054W
YAL024C	YER123W
YGL086W	YPL031C
YGL086W	YPL042C
YJL030W	YBR160W
YJL013C	YNL307C
YOL119C	YPL031C
YMR043W	YPL153C
YIL150C	YBR136W
YIL150C	YPL153C
YBL023C	YBR136W
YBL023C	YPL153C
YBR136W	YDL101C
YBR136W	YBR274W
YNL210W	YOR351C
YML062C	YKL139W
YML062C	YPL042C
YLR320W	YBR160W
YBR098W	YPL153C
YDR245W	YBR160W
YBR015C	YJL095W
YIL106W	YKL101W
YER068W	YPL042C
YER068W	YPR161C
YJL019W	YDL028C
YMR224C	YBR160W
YDL079C	YMR139W
YGR014W	YNR031C
YGR014W	YCR073C
YOL090W	YBR160W
YDR335W	YPL042C
YDR335W	YBR160W
YDR208W	YNL307C
YHR023W	YHR030C
YDR162C	YBR160W
YGL211W	YNL298W
YDR456W	YPL031C
YIL038C	YJL164C
YPR072W	YDL101C
YMR091C	YJL095W
YMR091C	YGR188C
YDR150W	YPL031C
YGL038C	YNL298W
YML065W	YGR188C
YBR060C	YNL298W
YBR060C	YDL017W
YBR060C	YMR001C
YHR118C	YBR136W
YHR118C	YPL153C
YHR118C	YNL298W
YHR118C	YNL307C
YGR078C	YJR066W
YGR078C	YKL203C
YGR078C	YBR160W
YBR279W	YKL139W
YBR279W	YFL029C
YBR279W	YDL108W
YBR279W	YPR161C
YIR006C	YBR160W
YGL094C	YDL101C
YOL115W	YPL153C
YJL128C	YBL016W
YJL128C	YDR477W
YJL128C	YAR019C
YJL128C	YNL298W
YNL289W	YNL298W
YDL127W	YNL298W
YDL127W	YBR160W
YGL013C	YBR160W
YGL013C	YDR507C
YDR113C	YPL153C
YMR231W	YKL203C
YOR122C	YJL187C
YPL031C	YHL007C
YPL031C	YJL095W
YPL031C	YNL298W
YCR037C	YPL031C
YJL198W	YPL031C
YML061C	YDL101C
YPL268W	YLR113W
YPL268W	YGR188C
YER003C	YJL128C
YER003C	YHR030C
YER003C	YLR362W
YER003C	YHL007C
YGL167C	YPL031C
YGL167C	YBR160W
YGL167C	YJL164C
YBR088C	YBR160W
YBR088C	YDL101C
YJR043C	YBR160W
YNR052C	YNL298W
YNR052C	YKL048C
YNR052C	YDR507C
YML016C	YBL105C
YHR165C	YMR216C
YDL006W	YKL161C
YER075C	YOR231W
YMR201C	YBR136W
YMR201C	YPL153C
YBR114W	YPL153C
YCR066W	YPL153C
YCR066W	YBR160W
YEL037C	YJL095W
YKL113C	YBR160W
YLR032W	YBR160W
YNL250W	YBR160W
YER095W	YPL153C
YER095W	YBR160W
YML032C	YBR274W
YML032C	YBR136W
YML032C	YMR001C
YML032C	YBR160W
YPL153C	YBR274W
YPL153C	YKL048C
YGL058W	YBR160W
YDR217C	YBL105C
YDR217C	YHR030C
YDR217C	YJL106W
YDR217C	YJL187C
YDR217C	YHR135C
YDR217C	YKL126W
YDR217C	YGL059W
YOR101W	YJL095W
YNL098C	YKL139W
YNL098C	YNL161W
YNL098C	YHR102W
YNL098C	YJL095W
YOR048C	YPL153C
YKL159C	YOL016C
YLR329W	YBR160W
YLR329W	YJL187C
YBR267W	YKL101W
YBR267W	YNL298W
YAR007C	YBR160W
YBR087W	YHR205W
YBR087W	YBR160W
YDR379W	YKL048C
YDR137W	YNL154C
YLR071C	YDR477W
YCR028C-A	YNL307C
YMR139W	YDL079C
YMR139W	YOL128C
YMR154C	YNL307C
YGL045W	YNL307C
YMR063W	YNL307C
YHR197W	YJL187C
YPR018W	YBR274W
YPL024W	YPL153C
YMR061W	YPL031C
YMR061W	YDR477W
YMR061W	YPR106W
YMR061W	YGR188C
YGR180C	YDR477W
YLR371W	YOL045W
YOR151C	YPR161C
YFR052W	YBR160W
YDL020C	YBR160W
YDL140C	YBR160W
YIL153W	YLR113W
YIL153W	YNL298W
YPL152W	YLR113W
YPL152W	YJL128C
YGR152C	YHL007C
YGR152C	YNL298W
YGL244W	YBR160W
YOR014W	YPL031C
YGR161C	YPL031C
YDR129C	YJL187C
YER129W	YKL048C
YMR263W	YBR160W
YHR205W	YKL166C
YHR205W	YPL203W
YHR205W	YJL141C
YER120W	YNL298W
YGR245C	YJL187C
YMR079W	YHR079C
YPL085W	YNL161W
YBL050W	YHR079C
YLR268W	YBR160W
YIL068C	YHR079C
YHR119W	YKL101W
YJL168C	YPL042C
YOR140W	YPL031C
YPR161C	YKL139W
YLR058C	YJR066W
YLR058C	YKL203C
YER118C	YNR031C
YER118C	YCR073C
YLR079W	YJL187C
YNL236W	YDL108W
YDR422C	YKL048C
YGL208W	YKL048C
YDL042C	YGR092W
YDL042C	YNR031C
YDL042C	YJL187C
YDL042C	YJL164C
YDL042C	YOR351C
YDL047W	YNL298W
YDL047W	YFL029C
YDR409W	YDL101C
YOR008C	YPL031C
YOR195W	YAR019C
YHR030C	YKL161C
YBR228W	YBR160W
YDR189W	YHR079C
YFR031C	YGR188C
YOL122C	YPL031C
YGR229C	YBL105C
YML058W	YDR477W
YDR477W	YLR113W
YDR477W	YJL128C
YGL115W	YKL139W
YGL127C	YDR477W
YHL022C	YJL187C
YHR152W	YPL031C
YHR014W	YBR160W
YHR014W	YJL187C
YGR063C	YPR161C
YGR063C	YPL042C
YGR063C	YKL139W
YGR063C	YDL108W
YGR063C	YPL031C
YML010W	YDL108W
YML010W	YPL042C
YGR116W	YPR161C
YBR081C	YPL031C
YGR104C	YPL031C
YCR081W	YPL031C
YNL189W	YBR160W
YPL106C	YHR205W
YLR006C	YLR362W
YNR031C	YHL007C
YNR031C	YNL298W
YNR031C	YLR362W
YCR073C	YHL007C
YCR073C	YLR362W
YCR073C	YNL298W
YDR443C	YPL031C
YPL042C	YKL139W
YLR452C	YBR160W
YLR362W	YCR073C
YLR362W	YNR031C
YHR084W	YLR113W
YHL007C	YNR031C
YHL007C	YCR073C
YHL007C	YLR113W
YCL032W	YNR031C
YCL032W	YCR073C
YIL126W	YBR160W
YOR027W	YDL028C
YOR027W	YPL203W
YOR027W	YDL108W
YBL034C	YJL187C
YMR039C	YDL108W
YDR297W	YKL126W
YLR372W	YPL031C
YJL187C	YNL161W
YER111C	YPL031C
YER111C	YHR205W
YDR146C	YNL161W
YDR260C	YBR160W
YGR274C	YBR160W
YDR145W	YBR160W
YMR236W	YJL095W
YMR236W	YHR030C
YMR236W	YDL017W
YMR236W	YNL298W
YMR236W	YKL139W
YMR236W	YPL042C
YMR236W	YHL007C
YOL020W	YPL031C
YPL180W	YHR030C
YBR083W	YJL187C
YNL139C	YKL139W
YHR025W	YJR066W
YHR025W	YKL203C
YCR053W	YJR066W
YPR016C	YJL187C
YNL273W	YBR160W
YLR234W	YBR160W
YJR066W	YJL164C
YJR066W	YPL203W
YJR066W	YKL166C
YKL203C	YHR205W
YKL203C	YJL164C
YKL203C	YPL203W
YKL203C	YKL166C
YGL179C	YKL048C
YER049W	YPL031C
YJL164C	YBR274W
YJL164C	YKL203C
YPL203W	YHR205W
YPL203W	YJR066W
YPL203W	YKL203C
YPL203W	YKL048C
YKL166C	YHR205W
YKL166C	YKL203C
YKL166C	YJR066W
YNL079C	YPL031C
YIL138C	YNL298W
YMR156C	YDL101C
YMR156C	YPL153C
YHR099W	YLL019C
YHR099W	YNL307C
YHR099W	YMR216C
YHR099W	YDR477W
YHR099W	YJR066W
YJL129C	YKL198C
YKR050W	YKL198C
YDR007W	YKL048C
YML028W	YBR274W
YLR425W	YKL203C
YLR425W	YPL031C
YGR184C	YIL147C
YOR075W	YHR079C
YDR207C	YPL031C
YIL008W	YNL298W
YIL008W	YHL007C
YOR106W	YPL031C
YDL077C	YKL203C
YML115C	YPL031C
YPL253C	YPL031C
YBR097W	YKL203C
YPL045W	YKL203C
YOR089C	YBR160W
YLR396C	YKL203C
YLR240W	YKL203C
YLR360W	YPL031C
YHL028W	YPL031C
YJL141C	YHR205W
YML007W	YLR113W
YBR138C	YHR079C
YNL064C	YDL028C
YNL064C	YFL029C
YNL064C	YBR160W
YOL128C	YMR139W
YGL015C	YPL031C
YJR142W	YPL031C
YMR106C	YBR160W
YJR110W	YHR030C
YKL112W	YBR136W
YKL112W	YBL088C
YIL130W	YBL088C
YOR276W	YOL045W
YLR175W	YBL088C
YMR168C	YBR136W
YMR168C	YBL088C
YDR304C	YBR136W
YDR304C	YPL153C
YDR304C	YBL088C
YPR135W	YBL088C
YBR112C	YBL088C
YKL054C	YBR136W
YKL054C	YPL153C
YKL054C	YBL088C
YDR121W	YBL088C
YBR247C	YBR136W
YBR247C	YBL088C
YOR033C	YBL088C
YBR215W	YBR136W
YBR215W	YBL088C
YDR138W	YBL088C
YFL014W	YBL088C
YGL133W	YBR136W
YGL133W	YPL153C
YGL133W	YBL088C
YOR123C	YBR136W
YOR123C	YBL088C
YBR136W	YBR136W
YLR288C	YBR136W
YMR167W	YBR136W
YMR167W	YBL088C
YKR095W	YBR136W
YKR095W	YPL153C
YKR095W	YBL088C
YDR097C	YBL088C
YJL076W	YBR136W
YJL076W	YBL088C
YDR432W	YBR136W
YDR432W	YBL088C
YJL041W	YBR136W
YJL041W	YBL088C
YJL041W	YPL153C
YOR098C	YBL088C
YOR098C	YBR136W
YLR335W	YBR136W
YLR335W	YBL088C
YAR002W	YBL088C
YMR105C	YBR136W
YMR105C	YPL153C
YMR105C	YBL088C
YDR501W	YBR136W
YDR501W	YBL088C
YDL102W	YBR136W
YDL102W	YBL088C
YLL036C	YBL088C
YOR368W	YBR136W
YOR368W	YBL088C
YPL153C	YPL153C
YGL163C	YBL088C
YGL163C	YBR136W
YBR275C	YBR136W
YBR275C	YBL088C
YIL066C	YBL088C
YDR156W	YBR136W
YDR156W	YPL153C
YDR156W	YBL088C
YDL195W	YPL153C
YDL195W	YBL088C
YDL195W	YBR136W
YDL225W	YBR136W
YDL225W	YBL088C
YOR290C	YBR136W
YOR290C	YPL153C
YOR290C	YBL088C
YMR016C	YBR136W
YMR016C	YBL088C
YPR133C	YBL088C
YBR081C	YBL088C
YCL037C	YOL045W
YDR310C	YBL088C
YCR042C	YBR136W
YCR042C	YPL153C
YCR042C	YBL088C
YKR059W	YOL045W
YNL273W	YBL088C
YDL201W	YBL088C
YDR207C	YFL033C
YDL058W	YBR136W
YDL058W	YPL153C
YDL058W	YBL088C
YBR127C	YBR136W
YBR127C	YBL088C
YIL063C	YBR136W
YIL063C	YPL153C
YIL063C	YBL088C
YLR277C	YBL088C
YIR023W	YHR030C
YDL185W	YKL126W
YER177W	YNL298W
YDL220C	YAR018C
YDL117W	YDR523C
YHR007C	YKL048C
YKL109W	YDR247W
YIL154C	YHR082C
YPL209C	YPL141C
YNL307C	YKL048C
YDR043C	YOR351C
YER161C	YKL139W
YBL037W	YOR233W
YGL077C	YOR233W
YOL020W	YBR059C
YGR096W	YIL042C
YGL212W	YER123W
YNL219C	YHR079C
YML012W	YHR079C
YML055W	YHR079C
YEL031W	YHR079C
YJR117W	YHR079C
YOR239W	YPL031C
YMR120C	YDL101C
YEL052W	YHR030C
YBR158W	YGR092W
YBR158W	YMR001C
YOR141C	YNL298W
YKL185W	YJL095W
YDL088C	YNL298W
YDR350C	YGL179C
YIL140W	YPL031C
YPL255W	YJL095W
YER177W	YPL031C
YBL098W	YBR160W
YLL015W	YHR030C
YOL137W	YPL031C
YFL023W	YNL307C
YFL023W	YHR030C
YCL014W	YNL298W
YNL278W	YNL307C
YPR025C	YNL298W
YFR028C	YNL298W
YAR019C	YPL031C
YAR019C	YHR030C
YKL022C	YDL028C
YAL038W	YNL298W
YHR166C	YDL028C
YBL084C	YDL028C
YBL084C	YKL166C
YBL084C	YPL203W
YBR160W	YDL028C
YLR314C	YPL031C
YDR168W	YNL298W
YJL194W	YKL101W
YLR418C	YPL031C
YGL003C	YPL031C
YGL003C	YCL024W
YBR038W	YKL048C
YBR135W	YDL028C
YGR108W	YMR001C
YPR119W	YDL028C
YMR199W	YCR008W
YPL256C	YCR008W
YPL256C	YJR059W
YBR109C	YDR507C
YML057W	YKL101W
YDL145C	YHR030C
YBR003W	YJL095W
YBR203W	YNL298W
YIL036W	YOR233W
YPR158W	YNL307C
YAL039C	YHR030C
YNL116W	YMR001C
YDR069C	YNL298W
YGL240W	YKL166C
YGL240W	YJL164C
YGL240W	YPL203W
YDR440W	YNL298W
YDR440W	YJL187C
YMR276W	YNL298W
YIR010W	YKL048C
YBR180W	YHR030C
YDR206W	YNL307C
YBL043W	YNL298W
YHR132C	YNL298W
YLR228C	YJL095W
YLR228C	YHR030C
YKL048C	YPL031C
YCL045C	YBR160W
YLR206W	YHR030C
YJR125C	YPL031C
YHR123W	YBL088C
YLR246W	YER129W
YKL182W	YLR113W
YMR277W	YNL298W
YOR383C	YJL095W
YAL034C	YKL139W
YOL051W	YJL187C
YML051W	YDR477W
YHR089C	YNL307C
YHR089C	YHR030C
YNL199C	YNL307C
YOR355W	YHR030C
YGL020C	YBR160W
YHR061C	YPL031C
YDR309C	YPL031C
YDR309C	YJL095W
YDR309C	YHR030C
YAL031C	YNL298W
YDR096W	YJL164C
YDR096W	YPL203W
YDR096W	YKL166C
YEL011W	YNL298W
YER133W	YDL028C
YKR030W	YHR030C
YLL031C	YDR507C
YGR191W	YJL095W
YBR215W	YBR160W
YOL013C	YPL031C
YOL012C	YCR091W
YNR072W	YJL095W
YJL106W	YPL031C
YMR204C	YHR030C
YOL065C	YPL031C
YPL242C	YNL298W
YMR073C	YNL298W
YNL265C	YJL095W
YOL103W	YNL307C
YGL241W	YDR507C
YHR158C	YKL101W
YHR158C	YNL298W
YGR238C	YKL048C
YPL145C	YHR030C
YPR159W	YJL095W
YNL308C	YNL307C
YOR181W	YPL031C
YDR499W	YHR030C
YCL051W	YPL031C
YGR136W	YJL095W
YEL053C	YNL298W
YMR043W	YNL307C
YEL032W	YNL298W
YLR274W	YKL139W
YLR274W	YNL298W
YGL201C	YHR030C
YGL201C	YNL298W
YNL173C	YDR507C
YPL270W	YJR059W
YBR136W	YGL158W
YBR136W	YLR248W
YDR253C	YNL307C
YML062C	YHR030C
YNL218W	YPL153C
YKL195W	YNL307C
YOR231W	YNL307C
YOR231W	YNL298W
YGL106W	YMR104C
YGL106W	YJL095W
YKL064W	YNL298W
YJR131W	YOR061W
YIL014W	YNL298W
YDL028C	YJL095W
YOR066W	YPR106W
YOR066W	YDL214C
YNL293W	YNL307C
YDR097C	YDL101C
YBR195C	YJL095W
YMR037C	YNL298W
YMR037C	YHR030C
YDR208W	YDR507C
YDR208W	YJL095W
YJL123C	YHR030C
YOR160W	YHR030C
YOR160W	YNL298W
YPL070W	YNL298W
YOR326W	YJL164C
YOR326W	YPL203W
YOR326W	YKL166C
YGR147C	YPL031C
YLR457C	YNL298W
YML031W	YNL298W
YKL040C	YAR018C
YBR212W	YBR160W
YLR351C	YJL095W
YDL167C	YNL298W
YOR071C	YOR233W
YKR003W	YNL307C
YHR001W	YNL307C
YDR488C	YPL031C
YKR002W	YNL298W
YDL173W	YNL298W
YCL052C	YJL095W
YBR233W	YNL298W
YER059W	YJL095W
YER059W	YHR030C
YPL219W	YNL298W
YOR360C	YBL016W
YDR323C	YNL307C
YFR023W	YNL307C
YHR160C	YNL307C
YDL065C	YNL307C
YDR329C	YJL095W
YOL136C	YNL307C
YOL136C	YNL298W
YOL136C	YJL095W
YOL136C	YHR030C
YOL136C	YJL187C
YKL043W	YKL048C
YER037W	YPL031C
YBR093C	YNL298W
YIL045W	YJL095W
YHR034C	YNL307C
YOR281C	YDR507C
YEL017C-A	YPL031C
YAL023C	YPL031C
YOR321W	YPL031C
YIL122W	YDR507C
YHR075C	YPL031C
YDL188C	YPL031C
YDR075W	YMR001C
YOR362C	YHR030C
YOR362C	YNL298W
YOR362C	YJL095W
YNL279W	YHR030C
YJL079C	YNL307C
YER089C	YDL101C
YOR090C	YHR030C
YOR090C	YJL187C
YOR090C	YJL095W
YKL039W	YNL307C
YKR093W	YHR030C
YGL014W	YHR030C
YKR090W	YDR507C
YDL103C	YBR160W
YER173W	YLR248W
YER173W	YGL158W
YLR032W	YJL106W
YGL163C	YPL031C
YDR014W	YNL298W
YDR217C	YDR507C
YNL098C	YDL108W
YAL036C	YDR122W
YLR248W	YPL031C
YDL135C	YPL031C
YDL135C	YNL298W
YLR263W	YHR030C
YBR050C	YBR160W
YNL312W	YPL031C
YFL047W	YPL031C
YOR119C	YNL307C
YMR239C	YKL139W
YMR239C	YOR233W
YMR239C	YJL187C
YIL119C	YPL031C
YDL020C	YDR507C
YDL020C	YJL187C
YDL020C	YNL298W
YGL189C	YHR030C
YDL007W	YNL298W
YBL014C	YJL095W
YBL014C	YNL307C
YMR270C	YDR122W
YMR229C	YHR030C
YCR072C	YNL298W
YFR037C	YHR030C
YNL206C	YNL307C
YCR009C	YBR160W
YFR040W	YPL031C
YPL218W	YPL204W
YBL052C	YHR030C
YGR263C	YNL307C
YHR103W	YKL048C
YHR103W	YNL298W
YHR103W	YOR061W
YKL193C	YNL298W
YMR079W	YNL020C
YMR079W	YHL007C
YOR057W	YNL298W
YBR130C	YNL298W
YBL058W	YNL298W
YIL123W	YJL095W
YMR140W	YNL307C
YDL047W	YMR001C
YNL032W	YNL020C
YNL032W	YIL095W
YGR143W	YHR030C
YPL026C	YPL031C
YPL026C	YDR507C
YPL026C	YKL048C
YLR135W	YJL095W
YLR135W	YNL307C
YLR135W	YDL101C
YAL030W	YDR507C
YLR025W	YOR061W
YLR025W	YKL048C
YLR025W	YJL095W
YGR197C	YDR507C
YGR197C	YHR030C
YIL016W	YPL031C
YBR250W	YNL298W
YCL048W	YKL048C
YCL048W	YJL187C
YCL037C	YNL298W
YKR092C	YNL307C
YNR031C	YMR104C
YIL143C	YNL298W
YPL042C	YDR507C
YIL126W	YJL187C
YDR346C	YNL307C
YOR179C	YPL031C
YGR274C	YHR030C
YPR140W	YNL307C
YEL048C	YNL298W
YKR089C	YNL307C
YER063W	YDR507C
YER063W	YNL307C
YKR059W	YJL187C
YPR163C	YPL031C
YKL058W	YNL307C
YKL058W	YJL095W
YBL054W	YNL307C
YLR234W	YAR018C
YGL096W	YJL187C
YGR138C	YJL095W
YLR435W	YNL307C
YPL207W	YHR030C
YKR098C	YDR507C
YKR098C	YHR030C
YIL156W	YNL298W
YDR330W	YNL298W
YML088W	YHR030C
YKL035W	YNL307C
YKL035W	YHR030C
YOR191W	YHR030C
YBR173C	YNL307C
YMR093W	YNL298W
YMR093W	YHR030C
YJL069C	YHR030C
YIL135C	YHR030C
YBR127C	YPL031C
YBR127C	YBR160W
YGR106C	YJL095W
YOL129W	YPL031C
YFL004W	YPL031C
YDL224C	YKL139W
YDL224C	YDR507C
YDL224C	YKL048C
YML007W	YNL307C
YHR161C	YHR030C
YHR161C	YJL095W
YHR161C	YNL298W
YHL009C	YNL307C
YDR259C	YBR160W
YBL059W	YDR477W
YCL056C	YHR030C
YCR051W	YNL298W
YDL073W	YBR160W
YDL073W	YKL139W
YDL121C	YPL031C
YDL129W	YKL048C
