TAG	NAME	GWEIGHT	1181-0519.x	1181-0519.y	FK506.x	FK506.y	CuSO4.x	CuSO4.y	doxorubicin.x	doxorubicin.y	atorvastatin.x	atorvastatin.y	AA-mixture.x	AA-mixture.y	methionine.x	methionine.y	menadione.x	menadione.y	H2O2.x	H2O2.y	ethanol.x	ethanol.y	heat-shock.x	heat-shock.y	N-starvation.x	sorbitol.x	NaCl.x	NaCl.y	sorbitol.y	N-starvation.y
TM_3533	TM_3533	1.000000	-0.042804	-0.082542	0.145894	0.034038	0.070722	0.108324	0.101690	-0.235969	0.031736	0.070506	0.262368	0.213699	0.301870	0.297635	0.017180	0.083829	-0.404954	-0.467679	-0.237733	-0.283184	-0.037183	0.056291	-0.008293	-0.113627	-0.124853	-0.312369	-0.380787	-0.036372
TM_0517	TM_0517	1.000000	0.137127	-0.047145	0.093586	0.246914	0.005140	0.028138	-0.200350	-0.314724	0.057377	0.226539	0.586679	0.645177	0.260074	0.296415	0.006854	0.330835	-0.710729	-0.186081	0.359737	0.235133	-0.398104	-0.107741	-0.326764	-0.022704	-0.048682	-0.076486	-0.441061	-0.318035
TM_3875	TM_3875	1.000000	-0.020261	-0.091810	-0.177151	0.002206	0.003404	-0.026453	0.035450	0.146606	-0.037909	0.058741	0.429322	0.455030	0.259450	0.159529	0.038040	0.111185	-0.485841	-0.153260	0.121196	0.234782	-0.437513	-0.178549	0.018581	0.055523	-0.159796	-0.114661	-0.447629	-0.101069
TM_1158	TM_1158	1.000000	0.056081	0.091378	-0.091999	-0.143215	-0.210642	-0.107745	0.176077	0.032842	0.072903	0.070762	0.360297	0.415232	-0.050727	-0.074615	0.033805	0.199109	-0.453194	-0.848797	0.065713	0.030936	0.281760	-0.040237	-0.071648	-0.160183	0.095894	-0.109295	-0.237086	-0.140465
TM_3939	TM_3939	1.000000	-0.022028	0.008509	-0.110326	0.078195	0.087538	-0.076136	0.015971	0.171174	-0.010353	-0.026087	0.446222	0.208884	-0.198749	0.041744	-0.150035	-0.028566	-0.471496	-0.539783	0.160504	0.193120	0.048304	0.132085	0.117333	-0.038027	-0.010893	0.014465	-0.027032	-0.027364
TM_0093	TM_0093	1.000000	-0.038319	-0.163166	-0.107713	-0.152215	0.085531	0.015591	0.207808	0.187147	0.083067	0.076999	0.142622	0.083244	0.001075	0.043887	-0.009641	0.092094	0.034881	-0.031646	-0.276215	-0.339998	-0.134327	-0.073601	0.020552	-0.422439	-0.102898	-0.025089	0.087329	0.024400
TM_1113	TM_1113	1.000000	0.032433	-0.132961	-0.194630	-0.107964	-0.102749	0.015945	0.124791	0.077468	0.031169	-0.025207	0.260679	0.452882	0.264540	0.226362	0.048948	0.139941	-0.565370	-0.023119	-0.466779	-0.359718	0.108248	-0.150862	0.112645	-0.485553	-0.222781	-0.320806	-0.132020	0.142370
TM_2382	TM_2382	1.000000	0.079820	-0.125824	0.003796	0.037255	0.031237	0.043052	0.241068	0.169134	0.024800	-0.048300	0.068441	-0.035093	0.082735	0.120641	-0.070056	0.081394	-0.287394	-0.044567	-0.216320	-0.383139	-0.356020	-0.196790	0.133157	-0.195904	-0.343330	-0.319907	-0.013266	0.169248
TM_0078	TM_0078	1.000000	0.004709	-0.002026	-0.164945	-0.342159	-0.031642	0.025521	0.153774	0.262944	-0.000648	-0.031130	0.335004	0.418942	0.300503	0.148248	0.010738	0.146107	0.047092	-0.151642	-0.142532	-0.151720	-0.002051	-0.257150	-0.125153	0.002456	-0.053582	-0.020713	-0.191139	0.116292
TM_0585	TM_0585	1.000000	-0.035511	-0.130351	-0.050592	-0.161292	0.006922	0.015471	0.151320	0.105407	-0.041477	0.083604	0.394022	0.305392	0.021027	-0.045658	-0.147225	0.000803	0.009265	-0.404368	-0.533820	-0.561929	-0.076750	-0.000556	0.199689	0.073063	0.062534	-0.026617	-0.035524	0.073944
TM_3040	TM_3040	1.000000	0.007152	-0.052561	-0.330486	-0.281639	0.038936	0.033851	0.210906	0.049941	0.144673	-0.014755	0.214414	0.399077	0.001998	-0.117065	0.105403	-0.080601	-0.047865	-0.439884	-0.363970	-0.324815	-0.075043	-0.267377	0.171019	0.096496	-0.016307	0.221418	0.034190	0.114782
TM_3567	TM_3567	1.000000	-0.466900	-0.353355	-0.417489	-0.432304	-0.012105	-0.122328	0.229741	0.180318	0.052483	-0.007315	0.000046	0.280306	0.108156	0.071233	-0.155980	0.131462	-0.018547	-0.289924	-0.466167	-0.534601	-0.508118	-0.211983	0.194753	-0.001082	0.046577	0.099646	0.007516	0.167904
TM_3688	TM_3688	1.000000	-0.269868	-0.096939	0.036555	-0.095331	0.001974	0.261510	0.247294	0.166385	-0.256221	-0.226719	0.224134	0.126013	0.186129	0.207801	0.067884	0.063301	-0.359653	-0.580846	-0.327902	-0.337602	0.012831	-0.167931	0.074078	-0.147134	0.207757	0.166834	-0.018348	-0.033300
TM_4188	TM_4188	1.000000	-0.294511	-0.283963	-0.073851	0.078675	0.153653	0.070486	-0.027140	-0.090949	-0.171113	0.021787	0.273842	0.399052	0.276657	0.234692	-0.091812	0.148922	-0.200151	-0.421621	-0.337888	-0.403435	0.000270	-0.468408	0.143849	-0.005776	0.063247	0.069074	0.043335	-0.010393
TM_0163	TM_0163	1.000000	0.015819	0.060938	-0.226226	-0.267601	0.192277	0.012560	-0.107930	-0.084021	-0.077927	0.012857	0.267682	0.308070	0.091844	0.155189	-0.024031	-0.150603	0.148178	0.034778	-0.124744	-0.152597	-0.151021	-0.291747	0.165878	-0.239964	-0.167061	-0.009610	0.037805	0.018898
TM_0075	TM_0075	1.000000	0.055955	0.023831	-0.264124	-0.351616	-0.069737	-0.039623	0.068669	-0.071681	0.041763	0.035107	0.132971	0.266130	0.081554	-0.055986	-0.018039	0.049476	-0.033094	0.054069	0.070707	0.072226	-0.124900	-0.185780	0.191213	-0.117123	-0.126789	-0.141752	-0.082564	0.061588
TM_2395	TM_2395	1.000000	0.030322	-0.023919	-0.171759	-0.418842	0.073172	0.091707	-0.153313	-0.186505	0.077981	0.139491	0.371830	0.385885	0.187707	0.131635	0.013358	0.144918	-0.000188	0.126296	-0.070286	-0.055115	-0.248940	-0.067543	-0.025266	-0.045447	-0.026034	-0.173064	-0.000413	-0.007316
TM_0048	TM_0048	1.000000	-0.099157	-0.114924	-0.142603	-0.070338	0.003673	-0.058526	-0.252798	-0.193250	-0.031233	-0.027156	0.844358	0.962215	0.284851	0.277624	0.166792	0.248689	-0.251087	-0.012403	0.455266	0.950672	0.036996	-0.105933	0.092726	-0.066969	0.130157	0.195094	-0.087280	1.044443
TM_1115	TM_1115	1.000000	-0.054676	-0.037950	-0.116374	-0.187530	0.003948	-0.047917	-0.294120	-0.120949	-0.000419	0.120486	0.108842	0.258212	0.240076	0.321597	0.126172	0.227600	-0.026574	0.000388	0.317625	0.268896	-0.068325	-0.073209	0.019417	-0.195060	-0.104921	0.124194	-0.058300	0.101479
TM_1207	TM_1207	1.000000	-0.220715	-0.143041	-0.030098	0.002549	-0.127583	-0.012727	-0.024019	-0.221889	-0.004283	0.009469	0.275398	0.243663	0.163315	0.237269	0.058989	0.132612	0.051991	0.233343	-0.240195	-0.212221	-0.090181	-0.103829	0.082774	-0.091532	0.009005	-0.163976	0.040916	0.094233
TM_0386	TM_0386	1.000000	-0.255139	-0.061114	-0.175707	-0.207244	0.074497	-0.039562	0.005648	-0.185455	-0.104363	-0.107610	0.462661	0.484090	0.381808	0.385337	-0.005399	-0.014055	0.152353	0.087459	0.000392	0.025534	0.184707	0.114653	0.220808	-0.048119	-0.059673	0.117737	-0.070085	0.029397
TM_0444	TM_0444	1.000000	-0.110161	-0.148962	-0.249881	-0.228052	-0.048441	0.051491	-0.112518	-0.159420	-0.100516	-0.002418	0.646424	0.716762	0.124708	0.101093	0.093595	0.199132	-0.071970	-0.012293	-0.346091	-0.335788	-0.242757	-0.010318	0.198561	0.079111	0.002145	0.125397	-0.090035	0.102923
TM_0826	TM_0826	1.000000	-0.164854	-0.157144	-0.185670	-0.073481	-0.003842	-0.131391	-0.292677	-0.099011	-0.127052	-0.046783	0.169161	0.278848	0.165955	0.171747	-0.006555	0.052593	0.096676	0.012583	-0.301740	-0.345663	-0.062803	0.091958	0.162110	0.178997	0.006304	0.139813	0.031268	0.030101
TM_3252	TM_3252	1.000000	-0.044043	-0.052221	-0.151035	-0.205080	0.111168	-0.044411	-0.435973	-0.446447	-0.115859	-0.213783	0.518037	0.659049	0.462155	0.270672	0.018394	-0.009548	0.359583	0.175165	-0.289289	-0.103533	-0.162786	-0.324065	0.148661	0.203421	0.125243	0.147829	0.256824	0.236972
TM_0628	TM_0628	1.000000	-0.297708	-0.269985	0.030236	-0.126636	-0.017845	-0.268674	-0.091790	-0.188851	-0.066049	-0.080292	0.482518	0.624997	0.287952	0.307632	0.114259	0.144554	-0.099228	-0.095833	-0.003815	0.000174	-0.220294	0.169550	0.048748	0.067405	-0.064549	0.197822	0.117305	0.272743
TM_0965	TM_0965	1.000000	-0.177951	-0.281338	-0.034968	0.019753	0.066337	-0.166650	0.026438	0.006407	-0.103971	0.036776	0.658172	0.647562	0.291049	0.420519	0.051066	0.073879	-0.002895	-0.113990	-0.029842	-0.104321	0.157339	-0.153785	-0.278231	-0.108330	-0.149970	-0.003749	-0.006627	0.061202
TM_3935	TM_3935	1.000000	-0.247152	-0.407787	-0.000221	-0.093703	0.071389	-0.227602	-0.613399	-0.074120	0.104282	-0.073138	1.584946	1.332209	0.252480	0.455636	0.062340	-0.042777	0.154230	-0.154432	-0.175750	0.125766	-0.103304	-0.483780	-0.280082	0.246699	0.197816	0.000862	0.740274	0.343983
TM_3363	TM_3363	1.000000	-0.266377	-0.157079	-0.098538	0.002585	0.093835	-0.149403	-0.356443	-0.054827	-0.004319	-0.106234	0.859277	0.684871	0.280455	0.548896	0.075203	0.325589	-0.193039	0.031739	0.210985	-0.054217	-0.155438	-0.193194	-0.054338	0.475252	-0.536527	0.081590	0.327061	0.007035
TM_3023	TM_3023	1.000000	-0.174757	-0.243733	-0.003920	-0.070205	-0.356809	-0.031589	-0.227445	-0.238115	0.011789	-0.022956	0.792399	0.665454	0.309606	0.189258	0.184595	0.010892	-0.332861	-0.217400	-0.171667	-0.070435	0.150222	0.010644	0.124879	0.059286	0.026759	-0.265226	0.169974	0.140276
TM_3173	TM_3173	1.000000	-0.418941	-0.169563	0.082563	0.145724	0.020987	-0.166455	-0.121058	-0.157344	-0.147403	-0.202758	0.589753	0.580794	-0.054692	0.008180	0.208704	-0.090237	0.307813	0.389599	-0.185447	-0.309585	-0.141314	-0.193845	0.061051	0.018245	0.216934	0.236308	-0.017725	0.151894
TM_3279	TM_3279	1.000000	-0.347034	-0.069423	0.041048	0.054127	-0.045438	-0.029374	-0.201288	-0.059666	-0.125528	-0.118198	0.387388	0.410038	0.170630	0.235827	-0.032031	0.135025	0.309407	0.274753	-0.204454	-0.166333	0.222364	-0.224621	0.113269	0.087441	-0.067093	0.094905	0.045002	-0.115804
TM_1849	TM_1849	1.000000	-0.174580	-0.030629	-0.114665	0.036763	-0.013815	-0.015057	-0.084399	-0.346455	-0.068149	-0.189841	0.796479	0.835748	0.032600	-0.042486	0.025809	0.204706	0.187566	-0.080768	-0.070280	-0.128814	-0.202979	0.447796	0.102529	0.459460	0.597691	0.285985	0.321251	0.408584
TM_3729	TM_3729	1.000000	-0.321214	-0.436110	-0.730781	-0.318319	-0.259894	-0.065687	-0.406736	-0.573166	-0.242025	-0.151130	0.611227	0.746729	0.169489	0.030635	0.134720	0.024677	-0.024991	-0.050666	-0.036862	0.098909	-0.635884	0.395196	0.078748	0.297896	0.576898	0.453287	0.123880	0.520233
TM_0480	TM_0480	1.000000	-0.158025	-0.272489	-0.126664	-0.201671	0.010799	0.001629	-0.157011	-0.252758	0.093738	0.142588	0.523136	0.492067	0.119253	0.161102	0.145192	0.153762	-0.090696	0.094489	-0.200006	-0.014992	-0.485343	-0.307030	-0.551234	0.057714	0.018586	0.145736	0.082235	-0.012859
TM_3994	TM_3994	1.000000	-0.314415	-0.536452	-0.054992	-0.056830	0.073413	-0.084918	-0.097559	-0.137632	0.259131	0.304644	0.485841	0.578654	-0.127628	0.098665	0.007418	0.024737	0.007073	0.003026	-0.002873	-0.032549	-0.193589	-0.078880	-0.302343	0.146921	0.158997	0.233438	0.129927	-0.268238
TM_3247	TM_3247	1.000000	-0.134622	-0.026274	0.090014	0.074765	-0.010194	0.017086	-0.169039	-0.215891	-0.041683	-0.031226	0.396528	0.362131	0.237290	0.244688	0.127962	-0.024348	0.136899	0.190720	-0.121340	-0.011724	-0.476348	0.091676	0.036316	-0.216537	-0.221735	0.092423	-0.139143	0.339655
TM_3943	TM_3943	1.000000	-0.153227	-0.201043	-0.102657	0.001406	-0.065874	0.109184	-0.220200	-0.313691	-0.104767	-0.109608	0.717568	0.537222	-0.211250	-0.367902	0.152254	0.001056	0.346859	0.022872	0.235925	0.053998	-0.050066	-0.045688	0.217713	0.418330	0.029598	-0.147677	0.208031	0.018916
TM_3077	TM_3077	1.000000	-0.213647	-0.299644	-0.090720	-0.193663	-0.037135	-0.013326	0.199616	0.289371	-0.178755	-0.005807	0.638370	0.165106	0.116466	0.077349	0.203985	0.220285	-0.122813	-0.008904	-0.300510	-0.058887	-0.138755	0.101538	0.127248	0.214187	0.193086	-0.080196	0.110731	-0.071373
TM_3924	TM_3924	1.000000	0.320689	0.262985	0.146382	0.143544	-0.131124	0.144699	0.036963	-0.010702	-0.064269	-0.003904	0.389613	0.555946	0.129048	0.007967	-0.067779	0.112711	-0.103787	-0.155072	-0.106994	-0.347430	-0.092813	-0.461339	0.270887	-0.077073	0.233637	-0.364558	-0.038390	0.245336
TM_2182	TM_2182	1.000000	0.025919	0.001870	-0.009911	-0.077616	-0.071733	0.064675	-0.154600	-0.233488	0.141525	0.067668	0.222525	0.203754	0.179364	0.152848	-0.122677	-0.027542	0.048055	-0.070811	-0.040356	0.041500	-0.035283	0.136160	-0.314386	-0.055066	-0.005610	0.035843	0.021198	-0.087541
TM_1349	TM_1349	1.000000	-0.124894	-0.159629	0.132232	0.012832	-0.016325	0.076409	-0.098186	-0.028360	-0.162844	0.037360	0.149238	-0.114679	0.170940	0.321485	0.205663	0.184927	-0.015893	0.078158	0.096290	-0.058098	-0.313037	-0.239455	-0.092045	-0.023926	0.171580	-0.023574	0.095253	0.291163
TM_3882	TM_3882	1.000000	-1.683878	-0.720961	-1.376133	-0.379444	-0.062146	-0.212878	-0.959656	-0.399072	0.127397	0.270670	-0.073578	-0.096022	2.062638	2.124921	0.112133	0.689926	0.324429	-0.268373	0.528275	-2.765300	-1.557561	0.804309	-1.344342	0.131895	0.063880	0.594172	0.707655	0.619734
TM_1764	TM_1764	1.000000	0.131417	0.027674	0.127967	0.049272	-0.012180	-0.112036	-0.017423	0.133051	-0.100948	-0.070539	0.120747	0.216618	0.027291	0.144549	-0.141017	-0.122316	-0.231082	-0.638425	-0.237566	-0.216752	-0.161666	0.084551	-0.432778	0.040336	0.338218	0.532100	0.043535	-0.325839
TM_4049	TM_4049	1.000000	0.430726	0.542689	0.539267	0.593214	-0.023430	-0.353663	-0.197547	-0.361692	-0.204584	0.011247	0.354471	0.293074	-0.002117	-0.186112	1.583837	1.490785	-0.156475	0.149321	-0.504038	-0.361335	-0.439389	-0.453603	-0.141944	0.333171	-0.055253	0.301368	0.113200	0.316407
TM_4150	TM_4150	1.000000	0.555030	0.549037	0.902005	0.797256	-0.065192	-0.097450	-0.180744	-0.249478	-0.040737	0.003187	0.280472	0.301405	-0.042591	-0.113843	0.313848	0.241283	-0.142675	-0.239264	-0.241491	-0.346330	0.357416	0.462323	-0.001403	0.187329	-0.253528	-0.059308	0.187106	0.154305
TM_0424	TM_0424	1.000000	-0.083247	-0.058491	-0.188094	-0.076048	0.103215	-0.040352	0.223867	0.214493	0.003106	-0.002014	-0.005255	0.034481	-0.167475	-0.126346	-0.014190	-0.200702	-0.105969	-0.290822	0.075618	-0.092799	-0.035362	0.154283	0.173529	0.050354	0.101753	0.102509	0.059143	0.134370
TM_1168	TM_1168	1.000000	0.097115	0.070487	-0.179219	0.090044	0.360073	0.077112	0.042039	-0.088692	-0.214671	0.063110	-0.507540	-0.060743	-0.450039	-0.168926	0.069521	0.012286	-0.442815	-0.154694	-0.012010	-0.173516	-0.261803	-0.596125	0.357828	0.554594	0.152489	-0.235816	0.271251	0.406086
TM_0098	TM_0098	1.000000	-0.014396	0.015464	0.097054	0.075364	0.041644	0.014179	-0.366944	-0.298087	0.068292	0.080619	-0.019208	-0.029357	-0.072576	-0.052343	-0.024957	-0.006563	-0.108827	-0.138383	0.002088	0.012453	0.152478	0.169405	0.145101	0.029667	-0.067818	0.017978	-0.053767	-0.009002
TM_0526	TM_0526	1.000000	-0.014552	-0.015899	0.091844	0.081176	0.070151	0.193637	-0.206383	-0.347494	-0.061561	-0.070808	-0.179336	-0.315764	0.051993	0.000769	0.077150	0.030455	0.001236	-0.067056	-0.177556	-0.162333	0.203978	0.132191	0.051602	0.131050	-0.161255	-0.172164	0.025357	0.087539
TM_2930	TM_2930	1.000000	-0.038642	-0.181949	0.051558	-0.044456	0.119866	0.116749	-0.572153	-0.179997	0.020971	-0.119174	-0.125663	0.194724	0.236747	0.104136	-0.007456	0.000760	-0.126345	0.081320	0.099986	-0.221051	0.287657	0.089476	0.142527	-0.393670	-0.001445	-0.018414	-0.056157	0.121991
TM_0223	TM_0223	1.000000	-0.038105	-0.015586	0.174953	0.098916	0.110431	0.237940	0.022873	0.053070	-0.230713	-0.128251	-0.266257	-0.239532	0.081309	0.060891	0.041611	-0.013462	-0.100302	-0.118467	-0.162684	-0.161702	-0.118630	-0.094595	-0.013849	0.215861	0.212364	0.138986	0.165971	0.070542
TM_0540	TM_0540	1.000000	-0.135453	0.001500	-0.020377	-0.109930	0.157840	0.130166	0.012678	0.013204	-0.200054	-0.270377	-0.206156	-0.264354	-0.094796	-0.201425	0.042036	0.053007	-0.019631	-0.132651	-0.000392	0.008471	0.038701	0.176050	-0.048690	0.134007	0.143635	0.140779	0.037908	-0.219973
TM_0009	TM_0009	1.000000	-0.199572	-0.192177	-0.014730	-0.036276	0.145848	0.165004	0.131913	0.131271	-0.283716	-0.317138	-0.057185	-0.039578	0.034814	0.015846	0.074763	0.025244	-0.013841	-0.057142	-0.134269	-0.217715	-0.016602	0.064528	-0.012390	0.133578	0.063414	0.067183	0.097798	0.081903
TM_0488	TM_0488	1.000000	-0.148865	-0.112764	0.111684	0.073326	0.201982	0.238414	-0.016246	-0.061447	-0.283010	-0.347844	-0.183502	-0.247335	0.032725	-0.108695	-0.016633	-0.062426	-0.010216	-0.006553	-0.040501	-0.087139	0.077273	0.177108	0.012893	0.162800	0.096391	0.109248	0.111591	0.075492
TM_3411	TM_3411	1.000000	-0.139229	-0.113066	-0.037484	0.033250	0.182268	0.181361	0.226253	0.094300	-0.328293	-0.479095	-0.164258	-0.222499	-0.320146	-0.562409	0.032797	-0.022573	0.022258	-0.159821	-0.497743	-0.482739	0.045464	0.276907	-0.155148	0.154125	0.082000	0.175914	0.132505	0.127306
TM_1793	TM_1793	1.000000	-0.210904	-0.132222	-0.109868	-0.180802	0.209465	0.193893	0.072020	0.185700	-0.240514	-0.153780	-0.200075	-0.184254	-0.059637	-0.038737	0.033289	-0.070506	0.146601	0.099432	-0.059481	-0.028361	0.243171	0.158066	0.087091	0.130335	0.065545	0.178049	0.143519	-0.036782
TM_0433	TM_0433	1.000000	0.108314	0.103166	-0.108504	-0.022096	0.013544	0.067508	-0.087930	-0.247286	0.011905	0.038787	-0.366108	-0.175217	0.064579	0.023153	0.040562	-0.010870	-0.157344	0.028566	-0.389522	-0.480917	0.028234	-0.055072	0.073542	-0.019376	-0.100217	-0.118302	0.123697	0.135574
TM_1282	TM_1282	1.000000	0.195529	0.239237	-0.027731	-0.133804	0.038422	0.097885	-0.056989	0.030579	-0.060399	-0.048528	-0.435822	-0.481628	0.070810	0.035511	0.108791	-0.013467	0.084621	0.004850	-0.530761	-0.457108	-0.457799	-0.431575	-0.271323	0.186814	0.242236	0.283435	0.214382	-0.178482
TM_2086	TM_2086	1.000000	0.208534	0.178816	0.002977	-0.137503	0.113701	0.124328	-0.309986	-0.371374	0.131423	0.154038	-0.335927	-0.462380	0.061904	-0.053469	0.008264	-0.007320	0.074491	0.018148	-0.602076	-0.618944	-0.077600	-0.135156	-0.143173	0.109241	0.147578	0.154258	0.154582	-0.294932
TM_0276	TM_0276	1.000000	-0.078625	0.099244	-0.337325	-0.216619	-0.186962	0.085091	-0.389688	-0.614113	0.088928	0.137353	-0.840091	-0.449311	-0.363053	-0.274626	0.409472	0.410389	0.088014	0.235330	-0.395000	-0.611368	-0.200355	-0.181362	0.094684	0.154655	0.354535	0.118521	0.242712	0.092415
TM_4022	TM_4022	1.000000	0.358255	0.316428	-0.008034	0.000826	0.086508	0.220075	-0.123617	-0.458601	0.132364	0.163078	-0.522798	-0.242222	-0.162420	-0.226106	0.184725	0.161458	-0.065508	0.022586	-0.382039	-0.315562	0.111995	-0.330891	0.021825	-0.117987	0.145168	0.069972	-0.126491	-0.005554
TM_0213	TM_0213	1.000000	0.034143	0.000507	-0.154480	-0.186796	0.004163	-0.049116	-0.119491	-0.191157	-0.024913	-0.185752	-0.254064	-0.319069	0.190880	0.243672	0.171815	0.180339	-0.158471	-0.044186	-0.377148	-0.667527	0.431580	0.163811	0.523264	0.057945	0.250576	0.359298	0.023735	0.186239
TM_3226	TM_3226	1.000000	0.253302	0.202476	-0.206195	-0.171991	0.060675	-0.003320	-0.209731	-0.352117	0.008404	-0.074435	-0.507037	-0.548277	0.232924	0.259388	-0.205200	-0.145909	-0.203575	-0.076372	-0.982038	-1.200398	0.788534	0.541550	0.351161	0.285254	1.060677	1.071381	0.397375	0.060021
TM_0190	TM_0190	1.000000	0.080187	0.130397	0.200916	0.157002	0.013488	0.086918	-0.002714	0.068877	-0.215383	-0.203745	-0.251679	-0.282373	-0.272040	-0.241104	-0.001494	-0.053677	-0.109902	-0.049387	-0.244451	-0.286072	0.307381	0.207228	0.083783	0.129413	0.021528	0.057630	0.100729	-0.034709
TM_3802	TM_3802	1.000000	-0.024524	0.020106	0.124946	0.083723	0.083221	0.083452	-0.034607	0.008521	-0.316383	-0.407723	-0.251512	-0.196382	-0.102807	-0.174578	-0.043033	-0.024436	0.003699	0.055356	-0.330042	-0.276477	0.307817	0.192430	0.035170	0.135700	0.051307	0.023631	0.113033	-0.069218
TM_3153	TM_3153	1.000000	0.021524	0.037368	0.066486	0.009688	-0.019206	-0.009464	0.045916	0.081418	-0.142932	-0.123640	-0.266226	-0.215644	-0.010897	-0.040697	-0.007325	0.101875	0.103943	0.040701	-0.160701	-0.087562	0.273760	0.248223	-0.007185	0.094125	0.034773	-0.017753	0.104228	-0.064770
TM_2385	TM_2385	1.000000	0.059032	0.086760	0.145666	0.121520	0.104800	0.066157	-0.084677	-0.030440	-0.105503	-0.122705	-0.244257	-0.325387	-0.063806	-0.012919	0.036341	0.002893	-0.003207	-0.077763	-0.199755	-0.170701	0.069375	0.000556	0.087085	0.010270	-0.053591	0.051831	0.052562	-0.052666
TM_2765	TM_2765	1.000000	0.076404	0.083495	0.028693	0.046567	-0.036811	-0.016322	-0.223824	-0.202549	-0.015869	-0.007396	-0.533669	-0.433913	0.018888	-0.060109	0.036732	0.052801	0.004249	-0.052626	-0.667503	-0.637011	0.072327	0.154854	-0.112209	0.069904	0.073969	0.113248	0.083775	-0.017729
TM_2647	TM_2647	1.000000	-0.004446	-0.026734	0.016532	0.028685	0.008997	0.015121	-0.007813	-0.006688	-0.070748	-0.105792	-0.310971	-0.259906	-0.005825	-0.026034	0.043277	-0.001272	0.023325	0.003857	-0.287740	-0.265688	0.060594	0.024937	0.088638	0.008753	0.043801	-0.052771	0.029648	0.029471
TM_3728	TM_3728	1.000000	0.113899	0.095784	0.087726	0.073307	-0.013941	-0.027123	-0.045157	0.011266	-0.097311	-0.105876	-0.322237	-0.313550	-0.053702	-0.029022	-0.010579	0.038995	0.042287	-0.009859	-0.268603	-0.225392	0.224614	0.137608	0.075584	0.071270	0.000583	-0.024653	0.129321	0.021549
TM_1337	TM_1337	1.000000	0.005407	0.011494	-0.822011	-0.781904	0.001397	0.033899	-0.232015	-0.184750	-0.088145	-0.056730	-0.369551	-0.374047	-0.183851	-0.304867	-0.021319	0.069572	0.061163	0.048024	-0.109750	-0.081911	0.194071	0.107285	0.006368	0.123834	0.096436	0.123908	0.074464	0.055424
TM_3506	TM_3506	1.000000	-0.002554	0.009004	-1.502158	-1.340295	0.149442	0.111327	-0.504794	-0.357668	0.000122	-0.055598	-0.823520	-0.097443	-0.155190	-0.261979	0.213723	0.164251	0.400502	0.434712	-0.823621	-1.157933	0.293271	0.502849	-0.111073	0.661771	0.563807	0.548614	0.582146	-0.191366
TM_3366	TM_3366	1.000000	-0.433985	-0.007617	-0.913875	-1.174506	0.012287	0.134108	-0.700006	-0.096805	-0.450583	-0.129168	-0.314445	-0.270000	-0.370435	-1.008147	0.040208	0.138844	0.249387	0.315464	-1.809468	-1.402899	0.423570	0.754256	0.617760	0.591080	0.361494	0.253720	0.532936	0.541494
TM_4170	TM_4170	1.000000	0.078291	0.024177	0.160789	-0.007595	0.082973	0.061606	-0.091270	-0.158498	0.288451	0.003149	-0.177644	-0.003573	-0.242009	-0.213477	-0.101345	0.034003	0.331733	0.409289	-0.316857	-0.432496	-0.171497	-0.107573	-0.163037	0.419035	0.287229	-0.289529	0.153774	0.070678
TM_0052	TM_0052	1.000000	0.029531	-0.063779	-0.102749	-0.213157	0.289172	-0.058286	-0.022004	-0.143468	0.128466	-0.132495	0.528336	0.456497	-0.332373	-0.348696	-0.053203	0.139149	-0.112245	-0.049849	0.068230	-0.128768	0.717661	0.582097	0.204508	0.083704	0.100545	0.158834	0.127934	-0.040383
