Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	FC (UP-tag)	q-val (UP-tag)	FC (DN-tag)	q-val (DN-tag)
AA-mixture	TM_0061	FTR1_F1::PDR12_F3	FTR1:PDR12	FTR1	PDR12	YER145C	YPL058C	0.704446981018227	0.00173761813308965	0.721678684022708	0.00119295303578282
AA-mixture	TM_3844	ERP1_F1::PHO88_F3	ERP1:PHO88	ERP1	PHO88	YAR002C-A	YBR106W	0.38172084193242	0.00177475986490662	0.573881780185511	0.000123576639697893
AA-mixture	TM_3733	REI1_F1::LSG1_F3	REI1:LSG1	REI1	LSG1	YBR267W	YGL099W	0.563134318468027	0.000249863536385308	0.517343901919046	0.000513072607311194
AA-mixture	TM_0029	TCB3_F1::TPO3_F3	TCB3:TPO3	TCB3	TPO3	YML072C	YPR156C	0.262756396799045	0.00851902595202134	0.435896621663666	0.00130315559666052
AA-mixture	TM_0038	ORM2_F1::ERP4_F3	ORM2:ERP4	ORM2	ERP4	YLR350W	YOR016C	0.32827505094326	0.0117943191275902	0.327201914948036	0.00963450879464087
AA-mixture	TM_3510	ERV25_F1::PPZ1_F3	ERV25:PPZ1	ERV25	PPZ1	YML012W	YML016C	0.867067895584158	0.000310652366610305	0.42349167460184	0.00125958876138214
AA-mixture	TM_0434	UTP8_F1::UTP15_F3	UTP8:UTP15	UTP8	UTP15	YGR128C	YMR093W	0.310717493173136	0.00512695913216724	0.35866810523858	0.00887858271262247
AA-mixture	TM_4150	TPO1_F1::PDR5_F3	TPO1:PDR5	TPO1	PDR5	YLL028W	YOR153W	0.345868733799035	0.00107293646681558	0.320593504772841	0.00169689231641707
AA-mixture	TM_0052	CIC1_F1::NOP15_F3	CIC1:NOP15	CIC1	NOP15	YHR052W	YNL110C	0.404321360958679	0.00400993261836906	0.584333036135256	0.00296102087504907
AA-mixture	TM_0163	ORM2_F1::DFG5_F3	ORM2:DFG5	ORM2	DFG5	YLR350W	YMR238W	0.389274971258866	0.000794306492906438	0.317658413743217	0.00440524134702134
AA-mixture	TM_0048	GAR1_F1::RPA43_F3	GAR1:RPA43	GAR1	RPA43	YHR089C	YOR340C	0.409485198199919	0.000225098871767212	1.52677299260057	3.01704534853924e-06
AA-mixture	TM_0451	FTR1_F1::TPO3_F3	FTR1:TPO3	FTR1	TPO3	YER145C	YPR156C	0.891971943850493	6.44363693744306e-05	0.622594674452749	7.18476517188853e-05
AA-mixture	TM_2277	NSA2_F1::CGR1_F3	NSA2:CGR1	NSA2	CGR1	YER126C	YGL029W	0.863278100473988	6.5888340211155e-05	0.37041772604104	0.00213211867927684
AA-mixture	TM_3723	EMC5_F1::ORM2_F3	EMC5:ORM2	EMC5	ORM2	YIL027C	YLR350W	0.345741060427669	0.00387472782425326	0.668892003317605	0.015101293408977
AA-mixture	TM_0209	GPA2_F1::FLC1_F3	GPA2:FLC1	GPA2	FLC1	YER020W	YPL221W	0.466628825645515	0.00890144662331095	0.389046304532179	0.00278634707107029
AA-mixture	TM_0034	KEX1_F1::INA1_F3	KEX1:INA1	KEX1	INA1	YGL203C	YLR413W	0.602018392914076	0.000187254476863438	0.525717268617131	0.00518975200726446
AA-mixture	TM_0491	MSC7_F1::ERV25_F3	MSC7:ERV25	MSC7	ERV25	YHR039C	YML012W	0.393506913619484	0.00209334969959511	0.327432864499523	0.0190965520169085
AA-mixture	TM_0517	TPO1_F1::TPO3_F3	TPO1:TPO3	TPO1	TPO3	YLL028W	YPR156C	0.57293696234203	0.00218439538471173	0.409792458781347	0.0084205361967155
AA-mixture	TM_0078	OSH7_F1::FLC1_F3	OSH7:FLC1	OSH7	FLC1	YHR001W	YPL221W	0.266681008217031	0.0440110997458759	0.353640111511384	0.00740025919468587
AA-mixture	TM_2501	BAP2_F1::HXT1_F3	BAP2:HXT1	BAP2	HXT1	YBR068C	YHR094C	0.507415248650993	0.00273890015740224	0.262653518432238	0.00563418277832648
AA-mixture	TM_0132	EBP2_F1::NOP4_F3	EBP2:NOP4	EBP2	NOP4	YKL172W	YPL043W	0.39837901095853	0.00218439538471173	0.641413554242408	2.05452555062289e-05
AA-mixture	TM_3729	ARC19_F1::ARC18_F3	ARC19:ARC18	ARC19	ARC18	YKL013C	YLR370C	1.57759964165421	5.89932112086754e-05	0.573240189056435	0.00273320108896276
AA-mixture	TM_3441	FTR1_F1::YLR326W_F3	FTR1:YLR326W	FTR1	YLR326W	YER145C	YLR326W	0.458111649361022	0.00764228751812908	0.723845990346161	2.59905161952944e-05
AA-mixture	TM_1773	FAA3_F1::TPO3_F3	FAA3:TPO3	FAA3	TPO3	YIL009W	YPR156C	0.315222255436929	0.0495948252975365	0.644161183840394	9.9863236386483e-05
AA-mixture	TM_3420	SEC61_F1::ERV25_F3	SEC61:ERV25	SEC61	ERV25	YLR378C	YML012W	0.613370630153266	0.0172816963318068	0.383327923833496	0.00718344626396318
AA-mixture	TM_0192	SYP1_F1::PDR12_F3	SYP1:PDR12	SYP1	PDR12	YCR030C	YPL058C	0.270194615730833	0.0206218931102172	0.480061729514111	0.000240688008629276
AA-mixture	TM_3739	CPT1_F1::RBD2_F3	CPT1:RBD2	CPT1	RBD2	YNL130C	YPL246C	0.392617493226044	0.0020316067175598	0.495261185802413	0.00114709604021357
AA-mixture	TM_3705	SYP1_F1::WSC2_F3	SYP1:WSC2	SYP1	WSC2	YCR030C	YNL283C	0.56855206866677	0.0135779176832087	0.484118065472947	0.00247520994616937
AA-mixture	TM_3386	RIX7_F1::RIX7_F3	RIX7:RIX7	RIX7	RIX7	YLL034C	YLL034C	0.552988080865756	0.0279749513043109	0.868472350280285	0.00221120251580893
AA-mixture	TM_3368	WTM2_F1::WTM2_F3	WTM2:WTM2	WTM2	WTM2	YOR229W	YOR229W	0.258866952383917	0.00490214387762393	0.454631708558445	0.0329531256538325
AA-mixture	TM_0628	AUR1_F1::CPR8_F3	AUR1:CPR8	AUR1	CPR8	YKL004W	YNR028W	0.9030294426887	0.00310915409656014	0.319646102871754	0.0159434871555227
AA-mixture	TM_1312	SFK1_F1::FLC1_F3	SFK1:FLC1	SFK1	FLC1	YKL051W	YPL221W	1.10584229958674	0.00149607324198847	0.676226795840599	7.18476517188853e-05
AA-mixture	TM_4049	SNQ2_F1::SNQ2_F3	SNQ2:SNQ2	SNQ2	SNQ2	YDR011W	YDR011W	0.290051576876206	0.0133374086273177	0.539205530928635	0.00140490351811371
AA-mixture	TM_3994	SCS7_F1::ERV25_F3	SCS7:ERV25	SCS7	ERV25	YMR272C	YML012W	0.549904451187395	4.05967654569325e-05	0.545275772728921	0.000240688008629276
AA-mixture	TM_4060	ERG25_F1::PHO88_F3	ERG25:PHO88	ERG25	PHO88	YGR060W	YBR106W	0.255618794942844	0.00609595825905895	0.291774985538071	0.00169689231641707
AA-mixture	TM_1066	ERP1_F1::ERP4_F3	ERP1:ERP4	ERP1	ERP4	YAR002C-A	YOR016C	0.302787351086383	0.00607208974553333	0.560639235442297	0.000883516386635997
AA-mixture	TM_3530	SNA4_F1::FTH1_F3	SNA4:FTH1	SNA4	FTH1	YDL123W	YBR207W	0.363075340533886	0.00865516862315359	0.447361584538495	0.00666153018064198
AA-mixture	TM_3864	SLA2_F1::ARC19_F3	SLA2:ARC19	SLA2	ARC19	YNL243W	YKL013C	0.262562536152123	0.00565757175759238	0.405220694716631	0.00165920055053494
AA-mixture	TM_0826	VMA21_F1::VMA8_F3	VMA21:VMA8	VMA21	VMA8	YGR105W	YEL051W	0.501680696384957	0.00238649582709654	0.367640911069085	0.00381055256025144
AA-mixture	TM_1207	GPI18_F1::EMC5_F3	GPI18:EMC5	GPI18	EMC5	YBR004C	YIL027C	0.31560396850402	0.00554628499469909	0.331228977292977	0.00166148946261734
AA-mixture	TM_3761	YMR010W_F1::RET2_F3	YMR010W:RET2	YMR010W	RET2	YMR010W	YFR051C	0.488159795591651	0.000868692131873008	0.394484500234418	0.00485271096326175
AA-mixture	TM_0407	PIS1_F1::RER2_F3	PIS1:RER2	PIS1	RER2	YPR113W	YBR002C	0.256701012270858	0.00495487235231673	0.434334951549923	0.013015009548503
AA-mixture	TM_1153	PHO88_F1::SEC62_F3	PHO88:SEC62	PHO88	SEC62	YBR106W	YPL094C	0.67431786562161	0.000251766389116727	0.518482286549704	0.000376652971649163
AA-mixture	TM_0418	ILM1_F1::CUE4_F3	ILM1:CUE4	ILM1	CUE4	YJR118C	YML101C	0.4406805047016	0.000131746165676228	0.291733661101402	0.00380299237748018
AA-mixture	TM_0480	SCS7_F1::ERP1_F3	SCS7:ERP1	SCS7	ERP1	YMR272C	YAR002C-A	0.648149049470831	0.000166772969798772	0.386924723319158	0.000910532781338383
AA-mixture	TM_0290	SCS7_F1::EMC5_F3	SCS7:EMC5	SCS7	EMC5	YMR272C	YIL027C	0.266860268470561	0.00116049449405299	0.457501162738755	0.000571566490896466
AA-mixture	TM_0713	NOP7_F1::NOC2_F3	NOP7:NOC2	NOP7	NOC2	YGR103W	YOR206W	0.362465977466691	0.00132992634735132	0.361709354091023	0.0215529632168835
AA-mixture	TM_3935	SCS7_F1::PHO88_F3	SCS7:PHO88	SCS7	PHO88	YMR272C	YBR106W	1.4214045931972	9.90969783145562e-05	1.4729256196064	0.000121008161000353
AA-mixture	TM_3924	TPO4_F1::OSH6_F3	TPO4:OSH6	TPO4	OSH6	YOR273C	YKR003W	0.501726569795631	0.00512064944911359	0.505703880964262	0.00190699797507444
AA-mixture	TM_1104	SWP1_F1::FET3_F3	SWP1:FET3	SWP1	FET3	YMR149W	YMR058W	0.536456060708215	0.0103123653034233	0.524970297307974	0.000165868586843139
AA-mixture	TM_0468	YMR010W_F1::SEC21_F3	YMR010W:SEC21	YMR010W	SEC21	YMR010W	YNL287W	0.275930672944162	0.0355746711301167	0.391465592731448	0.0402491401005021
AA-mixture	TM_0214	SFT2_F1::NEO1_F3	SFT2:NEO1	SFT2	NEO1	YBL102W	YIL048W	0.382929414118175	0.0424170833933136	0.436164457261379	0.000582701039518469
AA-mixture	TM_3279	AUR1_F1::AKR1_F3	AUR1:AKR1	AUR1	AKR1	YKL004W	YDR264C	0.423316469747514	0.000631196750201802	0.561331169367079	0.00321716885504833
AA-mixture	TM_0386	BAP2_F1::SHR3_F3	BAP2:SHR3	BAP2	SHR3	YBR068C	YDL212W	0.514527476978291	0.000127014108928683	0.554246270624576	0.00182256467737914
AA-mixture	TM_3363	SCS7_F1::MSC7_F3	SCS7:MSC7	SCS7	MSC7	YMR272C	YHR039C	1.55673565612205	0.000758602826945464	0.455702495710856	0.000298231399587259
AA-mixture	TM_1158	WSC3_F1::MID2_F3	WSC3:MID2	WSC3	MID2	YOL105C	YLR332W	0.555629002768523	3.86249901751008e-05	0.338327218268621	0.00496390007444638
AA-mixture	TM_0585	RPA34_F1::TMA23_F3	RPA34:TMA23	RPA34	TMA23	YJL148W	YMR269W	0.299871233537885	0.00928703039400631	0.30092392347925	0.00360923678380877
AA-mixture	TM_1242	BEM1_F1::STE20_F3	BEM1:STE20	BEM1	STE20	YBR200W	YHL007C	0.383567162983377	0.00267603871433051	0.388013704360306	0.00167707863485696
AA-mixture	TM_3943	SCS7_F1::ORM2_F3	SCS7:ORM2	SCS7	ORM2	YMR272C	YLR350W	0.690552868490599	0.000158949325388168	0.522964440624456	0.0031884104452101
AA-mixture	TM_3875	WSC3_F1::TCB3_F3	WSC3:TCB3	WSC3	TCB3	YOL105C	YML072C	0.38970592289242	0.0058704391085266	0.560518116009565	0.000165868586843139
AA-mixture	TM_0444	NOG2_F1::TIF6_F3	NOG2:TIF6	NOG2	TIF6	YNR053C	YPR016C	0.384997693232746	0.000186333996921497	0.898758532785843	9.09198955956037e-06
AA-mixture	TM_1087	YOR1_F1::FLC1_F3	YOR1:FLC1	YOR1	FLC1	YGR281W	YPL221W	0.429106719715367	0.00249744220505766	0.549300122704139	0.000369566001491059
AA-mixture	TM_0965	ORM2_F1::YNL190W_F3	ORM2:YNL190W	ORM2	YNL190W	YLR350W	YNL190W	0.54455766321542	0.00138385211639717	0.805091697300762	2.05452555062289e-05
AA-mixture	TM_1150	YMR010W_F1::YMR010W_F3	YMR010W:YMR010W	YMR010W	YMR010W	YMR010W	YMR010W	0.279987358393699	0.00116161181033757	0.470562343760292	0.000165871128588281
AA-mixture	TM_0835	OSH7_F1::TPO4_F3	OSH7:TPO4	OSH7	TPO4	YHR001W	YOR273C	0.257605631472289	0.0141398240905362	0.338697696755752	0.000653822659488228
AA-mixture	TM_0808	FTR1_F1::TPO2_F3	FTR1:TPO2	FTR1	TPO2	YER145C	YGR138C	0.580793488963661	0.000288746693030607	0.380128422713049	0.00054669024451178
AA-mixture	TM_4167	FTR1_F1::HNM1_F3	FTR1:HNM1	FTR1	HNM1	YER145C	YGL077C	0.893984104747627	7.60224614261532e-05	0.410692825483569	0.0022591353356333
AA-mixture	TM_3252	PHO88_F1::OLE1_F3	PHO88:OLE1	PHO88	OLE1	YBR106W	YGL055W	0.568346444685746	0.00192765968880869	0.529369452222657	0.00140490351811371
AA-mixture	TM_2083	MYO5_F1::LAS17_F3	MYO5:LAS17	MYO5	LAS17	YMR109W	YOR181W	0.348168435880476	0.00263831076181829	0.324672191929528	0.000265350906699175
AA-mixture	TM_3118	ERV29_F1::ERP5_F3	ERV29:ERP5	ERV29	ERP5	YGR284C	YHR110W	0.532813013028868	0.000116325069565924	0.491140321581526	0.000315994517497845
AA-mixture	TM_3184	FTR1_F1::HXT1_F3	FTR1:HXT1	FTR1	HXT1	YER145C	YHR094C	0.391683694660813	0.000498347666557077	0.865677769671848	5.57729834821872e-05
AA-mixture	TM_3158	SUR2_F1::ORM2_F3	SUR2:ORM2	SUR2	ORM2	YDR297W	YLR350W	0.390653984691097	0.000313531240652645	0.44928059698672	0.000551933560895406
AA-mixture	TM_3178	PEP1_F1::TVP15_F3	PEP1:TVP15	PEP1	TVP15	YBL017C	YDR100W	0.280853449480936	0.00234315286061483	0.290296168260372	0.0015358268844666
AA-mixture	TM_2075	SFB3_F1::RBD2_F3	SFB3:RBD2	SFB3	RBD2	YHR098C	YPL246C	0.372541183262106	0.035441904602469	0.494058013496053	0.00730570234749243
AA-mixture	TM_3247	PHO88_F1::GOT1_F3	PHO88:GOT1	PHO88	GOT1	YBR106W	YMR292W	0.360438212588656	0.0031607589373631	0.326888027710414	0.00230552223891862
AA-mixture	TM_3200	TPO1_F1::INA1_F3	TPO1:INA1	TPO1	INA1	YLL028W	YLR413W	0.674783204400599	3.86249901751008e-05	0.588394338153204	9.19964333853848e-05
AA-mixture	TM_1011	ERV29_F1::SEC61_F3	ERV29:SEC61	ERV29	SEC61	YGR284C	YLR378C	0.335130313525795	0.000677126828903116	0.512366671700882	7.18476517188853e-05
AA-mixture	TM_0910	BBC1_F1::MID2_F3	BBC1:MID2	BBC1	MID2	YJL020C	YLR332W	0.293063541363116	0.00858909112578011	0.72682968788653	0.000211807174168876
AA-mixture	TM_3023	PHO88_F1::SUR2_F3	PHO88:SUR2	PHO88	SUR2	YBR106W	YDR297W	1.14188457402324	3.86249901751008e-05	0.36393121864646	0.00340130182272617
AA-mixture	TM_0951	ERP1_F1::SUR2_F3	ERP1:SUR2	ERP1	SUR2	YAR002C-A	YDR297W	0.549721931375229	0.000520873703995393	0.550694900072374	0.000292708643243463
AA-mixture	TM_3410	PHO88_F1::PIS1_F3	PHO88:PIS1	PHO88	PIS1	YBR106W	YPR113W	0.28649050581943	0.00180497331148198	0.518664813566934	0.0101127359797526
AA-mixture	TM_3939	SSD1_F1::YGR054W_F3	SSD1:YGR054W	SSD1	YGR054W	YDR293C	YGR054W	0.376813209502977	0.0147205370423611	0.404924647012184	0.000282734900666803
AA-mixture	TM_3407	ARC18_F1::LAS17_F3	ARC18:LAS17	ARC18	LAS17	YLR370C	YOR181W	0.261552137997597	0.00785223057824595	0.803216340405978	0.000653822659488228
AA-mixture	TM_3380	ARC19_F1::LAS17_F3	ARC19:LAS17	ARC19	LAS17	YKL013C	YOR181W	0.639026620173842	0.000259745159210171	0.851186529929141	0.00075114098226623
AA-mixture	TM_3913	ADE16_F1::ADE16_F3	ADE16:ADE16	ADE16	ADE16	YLR028C	YLR028C	0.353202956282736	0.00169024242723557	0.761563567051105	7.18476517188853e-05
AA-mixture	TM_3923	SUR2_F1::ERV25_F3	SUR2:ERV25	SUR2	ERV25	YDR297W	YML012W	1.19400493745509	0.000499324133414966	1.32737803786354	0.00131640751953464
AA-mixture	TM_3503	SUR2_F1::PPZ1_F3	SUR2:PPZ1	SUR2	PPZ1	YDR297W	YML016C	0.571178614431549	8.90255083352408e-05	0.328958988866656	0.0153469022627326
AA-mixture	TM_3241	SEY1_F1::PIS1_F3	SEY1:PIS1	SEY1	PIS1	YOR165W	YPR113W	0.593487996642846	0.00312028769846431	0.405265528240706	0.0338606706379259
AA-mixture	TM_3040	ARC19_F1::MYO5_F3	ARC19:MYO5	ARC19	MYO5	YKL013C	YMR109W	0.28606819248059	0.0465886150869274	0.280812053983409	0.0127934953043026
AA-mixture	TM_3339	LSM4_F1::DEF1_F3	LSM4:DEF1	LSM4	DEF1	YER112W	YKL054C	0.475009074141457	0.0312596425277676	0.35215219992843	0.0494140027442925
AA-mixture	TM_3173	FTR1_F1::YOR1_F3	FTR1:YOR1	FTR1	YOR1	YER145C	YGR281W	0.47080277987553	0.000138955818311503	0.83552600597697	0.000240688008629276
AA-mixture	TM_2263	ERV29_F1::ERP4_F3	ERV29:ERP4	ERV29	ERP4	YGR284C	YOR016C	0.316367390565919	0.0343752791534451	0.534205085501936	0.000282734900666803
AA-mixture	TM_1849	TCB3_F1::TPO4_F3	TCB3:TPO4	TCB3	TPO4	YML072C	YOR273C	1.78926625865235	5.2404691177011e-05	0.349457939669369	0.000265898116244474
AA-mixture	TM_1414	FTR1_F1::FET3_F3	FTR1:FET3	FTR1	FET3	YER145C	YMR058W	0.49988272945517	0.000542865575992075	0.338632159060127	0.00365591324331184
AA-mixture	TM_2484	ITR1_F1::FTR1_F3	ITR1:FTR1	ITR1	FTR1	YDR497C	YER145C	1.18051083965089	3.56073576106357e-05	0.84045749650784	7.18476517188853e-05
AA-mixture	TM_1354	YBL029C-A_F1::FTR1_F3	YBL029C-A:FTR1	YBL029C-A	FTR1	YBL029C-A	YER145C	0.604338906778414	0.000280021101732245	0.839064615219097	0.000353168731573072
AA-mixture	TM_1684	ERV25_F1::RBD2_F3	ERV25:RBD2	ERV25	RBD2	YML012W	YPL246C	0.723239925300064	0.000422287182757691	0.571809467237596	0.000582701039518469
AA-mixture	TM_2634	PUF4_F1::PUF4_F3	PUF4:PUF4	PUF4	PUF4	YGL014W	YGL014W	0.482449379391587	0.0155332639758768	0.312537316561038	0.00103601912352437
AA-mixture	TM_0688	SEC4_F1::MRS6_F3	SEC4:MRS6	SEC4	MRS6	YFL005W	YOR370C	0.322993761885241	0.00259751584252668	0.259235710805084	0.0178501733161529
AA-mixture	TM_2857	YKE2_F1::GIM3_F3	YKE2:GIM3	YKE2	GIM3	YLR200W	YNL153C	0.329068186966504	0.0220544866981032	0.869347542182767	0.0169385160021356
AA-mixture	TM_2772	CAP2_F1::ARC35_F3	CAP2:ARC35	CAP2	ARC35	YIL034C	YNR035C	0.392516766322423	0.00399610021952819	0.294207321920602	0.00302022525612052
AA-mixture	TM_1837	PNO1_F1::KEL3_F3	PNO1:KEL3	PNO1	KEL3	YOR145C	YPL263C	0.71563163272676	0.000518263876106108	0.334351592878704	0.00230552223891862
AA-mixture	TM_2223	SOP4_F1::ORM2_F3	SOP4:ORM2	SOP4	ORM2	YJL192C	YLR350W	0.389570920236068	0.000928940820759215	0.310999382468065	0.000784810075469658
AA-mixture	TM_1432	FTR1_F1::FLC1_F3	FTR1:FLC1	FTR1	FLC1	YER145C	YPL221W	0.615483038054801	7.60224614261532e-05	0.442528628533701	0.000784810075469658
AA-mixture	TM_1436	VHT1_F1::INA1_F3	VHT1:INA1	VHT1	INA1	YGR065C	YLR413W	0.366893590657883	0.000547071896531275	0.485704111702418	0.000925065652287417
AA-mixture	TM_1493	CBR1_F1::ORM2_F3	CBR1:ORM2	CBR1	ORM2	YIL043C	YLR350W	0.345875952951257	0.00477991741292434	0.338207747587234	0.0117453272172722
AA-mixture	TM_2773	HNM1_F1::WSC2_F3	HNM1:WSC2	HNM1	WSC2	YGL077C	YNL283C	0.250224683357276	0.0290843224177255	0.466605037200289	0.000668411471645459
methionine	TM_0735	FCY2_F1::SOP4_F3	FCY2:SOP4	FCY2	SOP4	YER056C	YJL192C	0.253356818064271	0.00328446217518718	0.607973599873711	0.00480683016029077
methionine	TM_0451	FTR1_F1::TPO3_F3	FTR1:TPO3	FTR1	TPO3	YER145C	YPR156C	0.295741285850879	0.0121150752791532	0.302544217682568	0.00556234301610786
methionine	TM_0034	KEX1_F1::INA1_F3	KEX1:INA1	KEX1	INA1	YGL203C	YLR413W	0.448592081228451	0.0002087711986684	0.397045308145898	0.0166575441911199
methionine	TM_2501	BAP2_F1::HXT1_F3	BAP2:HXT1	BAP2	HXT1	YBR068C	YHR094C	0.679134348408807	0.00112556165466057	0.331154914632965	0.00409952559731662
methionine	TM_3729	ARC19_F1::ARC18_F3	ARC19:ARC18	ARC19	ARC18	YKL013C	YLR370C	0.577687862131205	0.00248938550207696	0.394433889199242	0.00665283941719936
methionine	TM_3682	LYS20_F1::LYS20_F3	LYS20:LYS20	LYS20	LYS20	YDL182W	YDL182W	0.780705797836045	0.000225616584954877	0.688535072946349	3.02968232843385e-05
methionine	TM_0441	SFK1_F1::TPO3_F3	SFK1:TPO3	SFK1	TPO3	YKL051W	YPR156C	0.973192762971841	0.000872553211298289	0.673832015144768	0.000622929193453751
methionine	TM_0192	SYP1_F1::PDR12_F3	SYP1:PDR12	SYP1	PDR12	YCR030C	YPL058C	0.321452038902088	0.00714766911581392	0.264084819754373	0.00538754783769792
methionine	TM_0057	PPZ1_F1::URA5_F3	PPZ1:URA5	PPZ1	URA5	YML016C	YML106W	0.732710150908533	0.00690319070033292	0.664340608816364	0.00301688173300116
methionine	TM_1349	SLM1_F1::PDR12_F3	SLM1:PDR12	SLM1	PDR12	YIL105C	YPL058C	0.365440685409919	0.000810519954651729	0.318843698882088	0.0266674282452931
methionine	TM_3593	SFK1_F1::YLR326W_F3	SFK1:YLR326W	SFK1	YLR326W	YKL051W	YLR326W	0.770516196158621	0.00539217421057919	0.578141405523494	0.0291406709168548
methionine	TM_4060	ERG25_F1::PHO88_F3	ERG25:PHO88	ERG25	PHO88	YGR060W	YBR106W	0.285309117680915	0.00307337792153387	0.341243287653647	0.00111023759571309
methionine	TM_1066	ERP1_F1::ERP4_F3	ERP1:ERP4	ERP1	ERP4	YAR002C-A	YOR016C	0.340460827638914	0.00472748818919015	0.498531226062934	0.00218443377861957
methionine	TM_1153	PHO88_F1::SEC62_F3	PHO88:SEC62	PHO88	SEC62	YBR106W	YPL094C	0.537259352402247	0.00112556165466057	0.391405047207794	0.00130492717407248
methionine	TM_1223	RIM1_F1::PDR12_F3	RIM1:PDR12	RIM1	PDR12	YCR028C-A	YPL058C	0.83118987732613	0.020088531818936	0.890818476389638	0.00606631076813175
methionine	TM_1104	SWP1_F1::FET3_F3	SWP1:FET3	SWP1	FET3	YMR149W	YMR058W	0.591896104028542	0.00792583084802357	0.472677474942559	0.000374227615953301
methionine	TM_3279	AUR1_F1::AKR1_F3	AUR1:AKR1	AUR1	AKR1	YKL004W	YDR264C	0.253205680934359	0.00675629297570679	0.319587973290599	0.0293572479500628
methionine	TM_0386	BAP2_F1::SHR3_F3	BAP2:SHR3	BAP2	SHR3	YBR068C	YDL212W	0.352413732584678	0.00112556165466057	0.515869052035296	0.00229440390463321
methionine	TM_1242	BEM1_F1::STE20_F3	BEM1:STE20	BEM1	STE20	YBR200W	YHL007C	0.341965287284323	0.00609088817156766	0.379992564353405	0.0012701272634408
methionine	TM_1092	SSD1_F1::DED1_F3	SSD1:DED1	SSD1	DED1	YDR293C	YOR204W	0.357096972913848	0.0242995748900485	0.588179637755214	0.00185391297648414
methionine	TM_0167	RIM1_F1::INA1_F3	RIM1:INA1	RIM1	INA1	YCR028C-A	YLR413W	1.78851215167096	0.0184559354574406	1.50569236790167	0.0458218041038383
methionine	TM_0165	BAP2_F1::RBD2_F3	BAP2:RBD2	BAP2	RBD2	YBR068C	YPL246C	0.262490443824799	0.00474638722222839	0.324247056037329	0.016092974315258
methionine	TM_0965	ORM2_F1::YNL190W_F3	ORM2:YNL190W	ORM2	YNL190W	YLR350W	YNL190W	0.301399405318881	0.029589505316205	0.433198593799339	0.000416617189069649
methionine	TM_4081	PGM2_F1::ARC40_F3	PGM2:ARC40	PGM2	ARC40	YMR105C	YBR234C	1.3038905613441	0.0146485979010367	1.74904575957314	0.000384470161221874
methionine	TM_1241	SSL2_F1::PGM2_F3	SSL2:PGM2	SSL2	PGM2	YIL143C	YMR105C	0.55653617908183	0.00319768801372577	0.315955094022149	0.00792617284912435
methionine	TM_3882	DCP2_F1::EDC3_F3	DCP2:EDC3	DCP2	EDC3	YNL118C	YEL015W	2.25462115731369	4.33687487168728e-05	2.40231012678657	0.000941443227794611
methionine	TM_1102	UBX2_F1::UBX2_F3	UBX2:UBX2	UBX2	UBX2	YML013W	YML013W	0.355654599871869	0.00752136559296846	0.400626455126577	0.000777896514354559
methionine	TM_0835	OSH7_F1::TPO4_F3	OSH7:TPO4	OSH7	TPO4	YHR001W	YOR273C	0.261458921798543	0.00313837807023914	0.385637235597946	0.000353977441988605
methionine	TM_3252	PHO88_F1::OLE1_F3	PHO88:OLE1	PHO88	OLE1	YBR106W	YGL055W	0.382553613185662	0.0122829198152351	0.250019049288658	0.0430717158439143
methionine	TM_3184	FTR1_F1::HXT1_F3	FTR1:HXT1	FTR1	HXT1	YER145C	YHR094C	0.285265443715602	0.00797282650445795	0.576576467277011	0.000398407692625023
methionine	TM_4176	VMA13_F1::VMA13_F3	VMA13:VMA13	VMA13	VMA13	YPR036W	YPR036W	0.290139437094213	0.0206358782181069	0.58903401945175	0.00022465151419736
methionine	TM_3140	SFK1_F1::INA1_F3	SFK1:INA1	SFK1	INA1	YKL051W	YLR413W	0.968640436761506	0.0110296905515082	1.16599998729128	0.0156141552886829
methionine	TM_3257	SFK1_F1::PPZ1_F3	SFK1:PPZ1	SFK1	PPZ1	YKL051W	YML016C	1.04273119772096	0.000100105412057684	1.20932298239364	0.00206950094659592
methionine	TM_1939	AKR1_F1::AKR1_F3	AKR1:AKR1	AKR1	AKR1	YDR264C	YDR264C	1.50848050611807	3.75577550869232e-05	1.51947110953847	0.000981884143808266
methionine	TM_3090	HSP30_F1::PPZ1_F3	HSP30:PPZ1	HSP30	PPZ1	YCR021C	YML016C	1.21921600091292	0.00197323514442996	1.06472003202891	0.0150851816378307
methionine	TM_2373	SHR3_F1::PPZ1_F3	SHR3:PPZ1	SHR3	PPZ1	YDL212W	YML016C	1.34057957067181	0.000839144366937761	1.5674430292649	0.00206950094659592
methionine	TM_2031	FMP45_F1::MID2_F3	FMP45:MID2	FMP45	MID2	YDL222C	YLR332W	1.5856228119425	2.44888791042351e-06	1.392375171757	0.000113996993087678
methionine	TM_1279	ALO1_F1::ALO1_F3	ALO1:ALO1	ALO1	ALO1	YML086C	YML086C	1.33743369612592	0.00146491365884024	1.41159442351534	0.0065897394625005
methionine	TM_1658	FTR1_F1::MID2_F3	FTR1:MID2	FTR1	MID2	YER145C	YLR332W	1.84864273843203	0.0177286104951613	0.783819885683629	0.0242637355735846
methionine	TM_2637	SFT2_F1::AKR1_F3	SFT2:AKR1	SFT2	AKR1	YBL102W	YDR264C	1.51452647124441	0.00270529767828994	1.55553145514993	0.00210332657825349
