UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
downtag	CRISPRi [RBD2]	TM_3874	SLA1_F1::SLA1_F3	SLA1:SLA1	SLA1	SLA1	YBL007C	YBL007C	20.669	10.47137039	10.93653979	10.54809942	10.76359969	10.54933546	9.151439431	-0.497211672	0.111596491	-0.102667739	0.337084509	0.863133675
downtag	CRISPRi [RBD2]	TM_0022	SMI1_F1::GGA2_F3	SMI1:GGA2	SMI1	GGA2	YGR229C	YHR108W	29.8452	10.45275603	9.758556362	10.49121844	10.53332973	10.04875931	9.619547511	-0.166964758	0.299152789	-0.185417631	0.625991307	0.92098256
downtag	CRISPRi [RBD2]	TM_3385	ITR1_F1::YGR130C_F3	ITR1:YGR130C	ITR1	YGR130C	YDR497C	YGR130C	23.7	10.98792717	10.24456205	10.77036106	10.44604941	10.21763464	10.8166637	-0.174167511	-0.221567353	-0.44998212	0.53048083	0.908538378
downtag	CRISPRi [RBD2]	TM_2141	NOP16_F1::BRX1_F3	NOP16:BRX1	NOP16	BRX1	YER002W	YOL077C	8.972	10.14380835	9.710117632	10.47880332	9.769948011	5.312277925	10.13284242	-1.70588698	-0.340961756	-4.798631842	0.271191715	0.86206638
downtag	CRISPRi [RBD2]	TM_0153	COG3_F1::COG6_F3	COG3:COG6	COG3	COG6	YER157W	YNL041C	30.5234	11.33229768	11.66185231	11.55521222	11.54793881	10.67980262	11.28160167	-0.346673038	0.031484744	-0.836651453	0.227971865	0.839869642
downtag	CRISPRi [RBD2]	TM_3396	FPS1_F1::PPZ1_F3	FPS1:PPZ1	FPS1	PPZ1	YLL043W	YML016C	16.368	10.53595573	10.39624799	11.14057418	10.80216628	11.38819671	10.28104135	0.132875482	0.111240319	0.697270748	0.722886481	0.951376691
downtag	CRISPRi [RBD2]	TM_0708	KEX1_F1::BSC6_F3	KEX1:BSC6	KEX1	BSC6	YGL203C	YOL137W	27.285	11.46381384	10.59702829	10.39803107	10.96246226	11.3514638	11.60310085	0.486051238	0.142837864	0.531839403	0.211274655	0.839869642
downtag	CRISPRi [RBD2]	TM_3705	SYP1_F1::WSC2_F3	SYP1:WSC2	SYP1	WSC2	YCR030C	YNL283C	22.329	5.113394905	5.346956889	7.308035592	7.308035592	9.216422529	5.311067102	1.355712612	1.385239797	3.293626733	0.298274359	0.863133675
downtag	CRISPRi [RBD2]	TM_0240	FTH1_F1::YDL199C_F3	FTH1:YDL199C	FTH1	YDL199C	YBR207W	YDL199C	28.7142	11.69382088	11.38147085	11.90699078	12.11709111	12.25119637	12.24866884	0.544891271	0.456330274	0.590435533	0.017719283	0.567017044
downtag	CRISPRi [RBD2]	TM_4250	PMC1_F1::GTR2_F3	PMC1:GTR2	PMC1	GTR2	YGL006W	YGR163W	27.06	11.22825753	11.47235238	11.20359271	11.08163877	11.21712972	11.31522505	-0.09673636	-0.219762102	-0.084271157	0.461063134	0.892165713
downtag	CRISPRi [RBD2]	TM_1490	PIN4_F1::MOT2_F3	PIN4:MOT2	PIN4	MOT2	YBL051C	YER068W	28.19	10.7049123	11.43316812	11.40274562	10.90403243	11.28619194	11.16748087	-0.061040265	-0.276242914	0.105916594	0.812047841	0.974206298
downtag	CRISPRi [RBD2]	TM_0748	YMR010W_F1::PIN2_F3	YMR010W:PIN2	YMR010W	PIN2	YMR010W	YOR104W	31.1215	10.94466326	7.387442964	10.7819334	10.60399717	10.65889577	4.965014642	-0.962044015	0.899317295	0.954215892	0.643426951	0.922058436
downtag	CRISPRi [RBD2]	TM_0175	KEX1_F1::PDR12_F3	KEX1:PDR12	KEX1	PDR12	YGL203C	YPL058C	42.3999	11.4513485	11.37237537	11.46950616	10.79744538	11.35672706	11.22593041	-0.30437573	-0.633631303	-0.074349621	0.129038296	0.821382513
downtag	CRISPRi [RBD2]	TM_0709	SSL2_F1::ALO1_F3	SSL2:ALO1	SSL2	ALO1	YIL143C	YML086C	37.5031	10.37213954	7.308035592	9.562687632	9.747689496	8.753216749	10.09280118	0.450281553	0.666735241	-0.327737506	0.632559442	0.92098256
downtag	CRISPRi [RBD2]	TM_0088	WHI3_F1::POP2_F3	WHI3:POP2	WHI3	POP2	YNL197C	YNR052C	17.2385	11.16852588	9.216422529	10.87039041	10.40091501	11.24788797	10.83241537	0.408626507	-0.017531266	0.829441694	0.513457796	0.902328259
downtag	CRISPRi [RBD2]	TM_0596	COG3_F1::COG3_F3	COG3:COG3	COG3	COG3	YER157W	YER157W	NA	9.865011485	10.55963202	10.57591736	9.554077167	9.350791885	10.51546988	-0.526740643	-0.779443121	-0.982728403	0.228783893	0.839869642
downtag	CRISPRi [RBD2]	TM_0146	YMR010W_F1::CPR8_F3	YMR010W:CPR8	YMR010W	CPR8	YMR010W	YNR028W	28.4498	11.80838773	11.94292986	9.878612959	11.17968106	11.25895855	11.67205696	0.160255341	-0.030295789	0.048981702	0.802451645	0.970914449
downtag	CRISPRi [RBD2]	TM_0464	GTT1_F1::RBD2_F3	GTT1:RBD2	GTT1	RBD2	YIR038C	YPL246C	18.874	11.66918035	11.23018059	11.74020239	10.506539	5.189824559	10.06496726	-2.959410837	-1.039982107	-6.35669655	0.106148305	0.821382513
downtag	CRISPRi [RBD2]	TM_3807	ERG7_F1::TGL1_F3	ERG7:TGL1	ERG7	TGL1	YHR072W	YKL140W	15.386	11.04213815	11.24474042	11.5236763	11.23947919	11.06626862	10.5690961	-0.31190365	-0.030705758	-0.203916334	0.228529575	0.839869642
downtag	CRISPRi [RBD2]	TM_3386	RIX7_F1::RIX7_F3	RIX7:RIX7	RIX7	RIX7	YLL034C	YLL034C	19.19	10.50385886	11.09631984	10.9248125	10.93191939	10.34584874	11.28003609	0.010937674	0.090255656	-0.495814991	0.971894753	0.995886019
downtag	CRISPRi [RBD2]	TM_2736	RIM1_F1::TPO4_F3	RIM1:TPO4	RIM1	TPO4	YCR028C-A	YOR273C	36.615	11.67461895	11.56378416	11.5842109	11.39394455	11.29467818	11.43731861	-0.232224227	-0.213593459	-0.312859826	0.044859322	0.748470572
downtag	CRISPRi [RBD2]	TM_0067	GLG1_F1::GSY2_F3	GLG1:GSY2	GLG1	GSY2	YKR058W	YLR258W	13.7581	10.90109315	11.3074475	11.0292182	10.39009729	10.80407723	11.01861748	-0.341655618	-0.689155665	-0.275175722	0.159491237	0.828069411
downtag	CRISPRi [RBD2]	TM_1481	TGL1_F1::YIM1_F3	TGL1:YIM1	TGL1	YIM1	YKL140W	YMR152W	21.8219	10.04648742	11.43731861	11.44055776	11.56920688	11.33658094	10.92243574	0.301286591	0.594418952	0.361793012	0.530791035	0.908538378
downtag	CRISPRi [RBD2]	TM_0057	PPZ1_F1::URA5_F3	PPZ1:URA5	PPZ1	URA5	YML016C	YML106W	31.0012	9.527477006	9.960532947	5.16121588	10.42104793	9.844705764	10.14380835	1.920112071	2.204639321	1.628297153	0.216444435	0.839869642
downtag	CRISPRi [RBD2]	TM_0234	BAP2_F1::DIP5_F3	BAP2:DIP5	BAP2	DIP5	YBR068C	YPL265W	33.3118	5.113394905	11.0709483	10.70199948	11.30414214	11.42346612	11.25772176	2.366329111	2.342027909	2.461351892	0.22200195	0.839869642
downtag	CRISPRi [RBD2]	TM_0473	FLC2_F1::CHS5_F3	FLC2:CHS5	FLC2	CHS5	YAL053W	YLR330W	17.4416	11.78235669	11.73000303	11.45440212	11.18735207	5.167250867	11.34416643	-2.422664156	-0.468235206	-6.488336412	0.234370321	0.839869642
downtag	CRISPRi [RBD2]	TM_3547	DHH1_F1::LSM6_F3	DHH1:LSM6	DHH1	LSM6	YDL160C	YDR378C	22.954	10.72127011	10.28312695	10.88762681	10.31450772	11.81235115	11.9002253	0.711686765	-0.316166905	1.181676523	0.202182076	0.839869642
downtag	CRISPRi [RBD2]	TM_0617	BRE5_F1::DED1_F3	BRE5:DED1	BRE5	DED1	YNR051C	YOR204W	22.337	8.977470744	9.898500619	10.14142598	9.735556024	10.12092903	9.719902144	0.186329952	0.063090243	0.44846325	0.608398431	0.91765514
downtag	CRISPRi [RBD2]	TM_1777	KEX1_F1::CHS7_F3	KEX1:CHS7	KEX1	CHS7	YGL203C	YHR142W	34.1717	11.19514661	11.06570783	11.33229768	11.86019464	11.60009874	10.90403243	0.2570579	0.662477268	0.402381372	0.385620052	0.884336821
downtag	CRISPRi [RBD2]	TM_1364	KEL1_F1::SPA2_F3	KEL1:SPA2	KEL1	SPA2	YHR158C	YLL021W	17.324	4.995484519	10.625374	10.05537283	9.719902144	10.54686231	10.19144997	1.59399436	1.161158362	1.988118531	0.362380355	0.87262159
downtag	CRISPRi [RBD2]	TM_0626	HUG1_F1::PGM2_F3	HUG1:PGM2	HUG1	PGM2	YML058W-A	YMR105C	9.06	9.840961461	8.577177027	5.030483225	5.259272487	5.214642922	9.301648611	-1.224352564	-2.55693475	-2.601564316	0.513825814	0.902328259
downtag	CRISPRi [RBD2]	TM_4269	ARF1_F1::ERV25_F3	ARF1:ERV25	ARF1	ERV25	YDL192W	YML012W	15.86	9.460524156	6.935066803	9.784852924	8.959229198	8.328076485	9.928863771	0.345241857	0.23241457	-0.398738143	0.716055142	0.949913669
downtag	CRISPRi [RBD2]	TM_4170	FTH1_F1::ATG27_F3	FTH1:ATG27	FTH1	ATG27	YBR207W	YJL178C	13.008	8.773249122	9.514681183	8.814635868	7.576421359	9.510434522	10.27581411	0.086701274	-1.457767365	0.476245798	0.911622633	0.995886019
downtag	CRISPRi [RBD2]	TM_3368	WTM2_F1::WTM2_F3	WTM2:WTM2	WTM2	WTM2	YOR229W	YOR229W	19.653	7.778296201	7.199017913	7.199017913	6.45779126	7.685332826	8.171260212	0.046017424	-0.934319415	0.29322215	0.928273879	0.995886019
downtag	CRISPRi [RBD2]	TM_3361	CTR2_F1::ATG27_F3	CTR2:ATG27	CTR2	ATG27	YHR175W	YJL178C	13.522	9.714932352	10.53595573	10.5545249	10.27829457	10.00225245	9.858499112	-0.222122284	0.009823576	-0.266218543	0.458792195	0.892165713
downtag	CRISPRi [RBD2]	TM_0438	RPB5_F1::YKE2_F3	RPB5:YKE2	RPB5	YKE2	YBR154C	YLR200W	27.4333	10.52127326	10.22919935	7.90147032	10.06496726	9.769948011	10.38410019	0.522357507	0.514319612	0.219300367	0.517371496	0.904144362
downtag	CRISPRi [RBD2]	TM_0125	TMS1_F1::PMC1_F3	TMS1:PMC1	TMS1	PMC1	YDR105C	YGL006W	20.2818	11.37988373	10.5943246	11.36018867	11.02233313	10.85427103	10.79744538	-0.220115821	-0.089132535	-0.257194635	0.413046752	0.892165713
downtag	CRISPRi [RBD2]	TM_0122	UTP5_F1::UTP9_F3	UTP5:UTP9	UTP5	UTP9	YDR398W	YHR196W	16.536	10.35564474	9.664565801	9.301648611	10.06882305	5.636624621	10.37213954	-1.081423981	0.294870001	-4.137328432	0.467888767	0.892165713
downtag	CRISPRi [RBD2]	TM_0388	RIM1_F1::YLR326W_F3	RIM1:YLR326W	RIM1	YLR326W	YCR028C-A	YLR326W	28.8459	12.34853453	11.59525748	12.25537287	12.4049996	11.97835296	12.41774705	0.200644909	0.338611305	-0.088035335	0.467632855	0.892165713
downtag	CRISPRi [RBD2]	TM_0217	SOF1_F1::UTP14_F3	SOF1:UTP14	SOF1	UTP14	YLL011W	YML093W	19.6351	9.982613368	8.785615937	8.267723052	8.785615937	10.51546988	10.67171797	0.978950476	-0.226368182	1.503485763	0.219742217	0.839869642
downtag	CRISPRi [RBD2]	TM_1660	TPK1_F1::TPK1_F3	TPK1:TPK1	TPK1	TPK1	YJL164C	YJL164C	7.927	10.59267504	10.50961008	10.88320331	10.54377296	10.18255989	11.49066706	0.077170492	-0.118056516	-0.479269592	0.841125163	0.980745129
downtag	CRISPRi [RBD2]	TM_1615	YOR1_F1::PDR12_F3	YOR1:PDR12	YOR1	PDR12	YGR281W	YPL058C	9.327	11.5890737	11.43516671	11.72841658	11.01861748	11.92967759	10.79042996	-0.337977318	-0.565601512	0.345458596	0.344371002	0.863133675
downtag	CRISPRi [RBD2]	TM_0011	NUP49_F1::KAP95_F3	NUP49:KAP95	NUP49	KAP95	YGL172W	YLR347C	17.8007	9.541032064	5.03562391	9.499380855	9.329945794	9.915879379	5.097329871	0.089039405	1.304600184	1.890533769	0.964050087	0.995886019
downtag	CRISPRi [RBD2]	TM_0007	RIM1_F1::YGR130C_F3	RIM1:YGR130C	RIM1	YGR130C	YCR028C-A	YGR130C	19.4796	11.06570783	11.20132755	11.20552855	11.26571271	11.48634901	11.33472022	0.204739337	0.108191398	0.328827705	0.099513673	0.821382513
downtag	CRISPRi [RBD2]	TM_1889	SYP1_F1::ENT2_F3	SYP1:ENT2	SYP1	ENT2	YCR030C	YLR206W	16.8839	10.69861786	11.00910546	11.0042907	11.56378416	10.07248994	10.86253405	-0.071068623	0.659779491	-0.831514734	0.865040289	0.990578813
downtag	CRISPRi [RBD2]	TM_1349	SLM1_F1::PDR12_F3	SLM1:PDR12	SLM1	PDR12	YIL105C	YPL058C	28.7507	10.20302166	10.20920965	10.64343534	11.33658094	11.13607259	11.21162471	0.876203864	0.984692061	0.784183704	0.002345284	0.187622712
downtag	CRISPRi [RBD2]	TM_0533	VOA1_F1::YNL190W_F3	VOA1:YNL190W	VOA1	YNL190W	YGR106C	YNL190W	27.886	10.60016071	10.05293026	10.6861795	11.07939589	11.11185293	9.346070441	0.066016261	0.632972399	0.665429435	0.90881101	0.995886019
downtag	CRISPRi [RBD2]	TM_0134	MCR1_F1::ALO1_F3	MCR1:ALO1	MCR1	ALO1	YKL150W	YML086C	20.3238	4.98033002	11.26242768	10.86041453	10.23677163	11.70530839	10.11768639	1.652198061	1.202380887	2.670917652	0.411569369	0.892165713
downtag	CRISPRi [RBD2]	TM_0554	YDR034W-B_F1::TPO1_F3	YDR034W-B:TPO1	YDR034W-B	TPO1	YDR034W-B	YLL028W	23.9951	11.13331349	10.87748865	10.79042996	10.76041502	11.29819625	10.80216628	0.019848487	-0.17332901	0.364452218	0.921666355	0.995886019
downtag	CRISPRi [RBD2]	TM_0628	AUR1_F1::CPR8_F3	AUR1:CPR8	AUR1	CPR8	YKL004W	YNR028W	18.7131	10.99263155	10.87510938	10.71747651	10.75477618	10.76359969	10.32466811	-0.247391151	-0.106962966	-0.098139455	0.189307922	0.839869642
downtag	CRISPRi [RBD2]	TM_2614	FLC2_F1::SFK1_F3	FLC2:SFK1	FLC2	SFK1	YAL053W	YKL051W	24.2348	5.199672345	8.291400959	9.0452136	8.863979736	9.099260133	9.271151733	1.566034899	1.351884101	1.587164498	0.193217652	0.839869642
downtag	CRISPRi [RBD2]	TM_1386	ERS1_F1::RBD2_F3	ERS1:RBD2	ERS1	RBD2	YCR075C	YPL246C	14.993	10.86369588	10.50147232	5.0725346	8.632631752	9.408542042	9.288481612	0.297317537	-0.179935846	0.595974444	0.8653854	0.990578813
downtag	CRISPRi [RBD2]	TM_2044	ERP1_F1::VHS3_F3	ERP1:VHS3	ERP1	VHS3	YAR002C-A	YOR054C	27.0218	11.17586138	9.858499112	11.300772	10.78618793	10.77036106	10.98261337	0.068009957	0.007810435	-0.008016435	0.8770277	0.993702935
downtag	CRISPRi [RBD2]	TM_2160	BAP2_F1::ERV25_F3	BAP2:ERV25	BAP2	ERV25	YBR068C	YML012W	22.097	5.346956889	6.45779126	10.45275603	11.26947737	11.43516671	11.17046758	3.872535826	3.850309313	4.015998646	0.035925478	0.689769183
downtag	CRISPRi [RBD2]	TM_3593	SFK1_F1::YLR326W_F3	SFK1:YLR326W	SFK1	YLR326W	YKL051W	YLR326W	21.101	11.64048597	11.56505446	11.50526573	11.26242768	11.55486061	11.59738529	-0.09871086	-0.307841043	-0.015408109	0.459893547	0.892165713
downtag	CRISPRi [RBD2]	TM_3348	TPO1_F1::MSC3_F3	TPO1:MSC3	TPO1	MSC3	YLL028W	YLR219W	14.441	11.29737486	11.3558099	11.58844918	11.37380769	11.3615052	10.74497395	-0.253782365	-0.040070289	-0.052372781	0.28474832	0.863133675
downtag	CRISPRi [RBD2]	TM_1885	YBL029C-A_F1::HSP30_F3	YBL029C-A:HSP30	YBL029C-A	HSP30	YBL029C-A	YCR021C	39.2693	11.08217122	10.01257798	10.49352192	10.56291018	10.26205568	11.00742446	0.081373066	0.033486476	-0.267368024	0.82078803	0.974636771
downtag	CRISPRi [RBD2]	TM_1312	SFK1_F1::FLC1_F3	SFK1:FLC1	SFK1	FLC1	YKL051W	YPL221W	25.2373	9.309968916	9.634327046	10.73845824	9.960532947	11.07939589	10.58986958	0.649014739	0.066281547	1.185144491	0.234939886	0.839869642
downtag	CRISPRi [RBD2]	TM_0077	YPT31_F1::ALO1_F3	YPT31:ALO1	YPT31	ALO1	YER031C	YML086C	31.9941	10.597556	10.33516701	9.329945794	9.878612959	9.151439431	10.08259261	-0.383341271	-0.208943311	-0.936116839	0.411351331	0.892165713
downtag	CRISPRi [RBD2]	TM_0201	TSC10_F1::SNA3_F3	TSC10:SNA3	TSC10	SNA3	YBR265W	YJL151C	17.5174	11.36484598	11.26571271	11.20132755	11.47752218	11.50838903	11.40127065	0.185098544	0.200226771	0.231093624	0.091903161	0.821382513
downtag	CRISPRi [RBD2]	TM_2603	HSP30_F1::FLC1_F3	HSP30:FLC1	HSP30	FLC1	YCR021C	YPL221W	33.0567	10.23110115	10.00796165	11.0486231	10.15279185	10.03356066	11.05351867	-0.015938244	-0.276436784	-0.395667978	0.970106245	0.995886019
downtag	CRISPRi [RBD2]	TM_0452	YMR221C_F1::VMA13_F3	YMR221C:VMA13	YMR221C	VMA13	YMR221C	YPR036W	26.0266	12.21927946	11.17968106	11.93238702	11.1592827	11.81991295	11.56920688	-0.260981666	-0.617833142	0.042797108	0.464562348	0.892165713
downtag	CRISPRi [RBD2]	TM_1844	RDI1_F1::TPO3_F3	RDI1:TPO3	RDI1	TPO3	YDL135C	YPR156C	4.175	5.172594188	10.4974527	11.37010614	11.76427725	11.41184638	11.23663213	2.457534245	2.750892912	2.398462035	0.210211316	0.839869642
downtag	CRISPRi [RBD2]	TM_0470	AKR1_F1::GEF1_F3	AKR1:GEF1	AKR1	GEF1	YDR264C	YJR040W	17.0485	11.45440212	11.33229768	11.55020166	11.74954823	11.38729935	11.92275782	0.240901314	0.303914413	-0.058334473	0.207607362	0.839869642
downtag	CRISPRi [RBD2]	TM_0749	HSP30_F1::OSH6_F3	HSP30:OSH6	HSP30	OSH6	YCR021C	YKR003W	29.2304	9.216422529	10.45775707	10.82964346	10.87748865	10.96313692	10.4325419	0.589781468	0.709547628	0.795195897	0.25488257	0.841813992
downtag	CRISPRi [RBD2]	TM_4049	SNQ2_F1::SNQ2_F3	SNQ2:SNQ2	SNQ2	SNQ2	YDR011W	YDR011W	6.53	9.0452136	5.199672345	5.227535725	7.90147032	5.017921908	9.634327046	1.027099202	1.410663097	-1.472885315	0.557856625	0.911929868
downtag	CRISPRi [RBD2]	TM_1869	PBP1_F1::LSM12_F3	PBP1:LSM12	PBP1	LSM12	YGR178C	YHR121W	23.4412	10.73021537	10.97104053	10.625374	10.09280118	10.7049123	10.84797082	-0.226981871	-0.682742124	-0.070631003	0.378052289	0.880797547
downtag	CRISPRi [RBD2]	TM_1607	ROM2_F1::WSC2_F3	ROM2:WSC2	ROM2	WSC2	YLR371W	YNL283C	4.079	10.05537283	8.729847297	9.471268764	10.08259261	9.971830915	9.898500619	0.565478417	0.663762977	0.553001285	0.165272472	0.835060911
downtag	CRISPRi [RBD2]	TM_0180	DEF1_F1::POP2_F3	DEF1:POP2	DEF1	POP2	YKL054C	YNR052C	13.5116	10.78400769	11.0042907	11.12103699	10.13284242	11.23018059	10.10795807	-0.479451432	-0.836936038	0.260402132	0.223016295	0.839869642
downtag	CRISPRi [RBD2]	TM_0431	BAP2_F1::SOP4_F3	BAP2:SOP4	BAP2	SOP4	YBR068C	YJL192C	17.2467	9.792356499	9.630934464	10.72687094	10.51433599	5.030483225	11.41045135	-1.064963779	0.464282023	-5.019570744	0.576578818	0.913539557
downtag	CRISPRi [RBD2]	TM_3431	SSD1_F1::INO1_F3	SSD1:INO1	SSD1	INO1	YDR293C	YJL153C	18.16	5.18718709	10.03356066	10.30393292	5.100837519	9.570804438	10.7086241	-0.048138205	-3.407389371	1.062577548	0.982635865	0.995886019
downtag	CRISPRi [RBD2]	TM_0405	MPT5_F1::PUB1_F3	MPT5:PUB1	MPT5	PUB1	YGL178W	YNL016W	34.6848	6.935066803	10.33892205	10.26465762	11.03266566	10.67560425	11.52995105	1.899858167	1.85311684	1.49605543	0.119264582	0.821382513
downtag	CRISPRi [RBD2]	TM_0609	CDC24_F1::BEM1_F3	CDC24:BEM1	CDC24	BEM1	YAL041W	YBR200W	57.316	9.619547511	9.747689496	4.921245889	9.359969132	5.110613806	10.30879407	0.16363137	1.263808167	-2.98554716	0.937575079	0.995886019
downtag	CRISPRi [RBD2]	TM_1577	HXT1_F1::TPO3_F3	HXT1:TPO3	HXT1	TPO3	YHR094C	YPR156C	28.6571	10.50147232	10.32466811	10.74497395	10.80407723	9.630934464	9.445014846	-0.56369595	0.280372433	-0.892770332	0.213928979	0.839869642
downtag	CRISPRi [RBD2]	TM_1393	NUP85_F1::NUP120_F3	NUP85:NUP120	NUP85	NUP120	YJR042W	YKL057C	43.6056	10.7887727	10.63163181	9.944272818	10.74707405	10.11235262	10.51320121	0.002650184	0.292181606	-0.342539821	0.993073635	0.997924657
downtag	CRISPRi [RBD2]	TM_0412	ERP1_F1::ALG5_F3	ERP1:ALG5	ERP1	ALG5	YAR002C-A	YPL227C	43.4849	10.5911483	11.51229603	11.2135498	11.5766418	11.65120122	11.70238916	0.537746015	0.470977092	0.545536505	0.085161816	0.821382513
downtag	CRISPRi [RBD2]	TM_0099	TVP15_F1::YML018C_F3	TVP15:YML018C	TVP15	YML018C	YDR100W	YML018C	38.7112	11.6672742	11.8788939	11.62580015	11.17167721	11.69814033	11.74456758	-0.185861043	-0.552312204	-0.02584909	0.37440941	0.880797547
downtag	CRISPRi [RBD2]	TM_1253	MID2_F1::CAF40_F3	MID2:CAF40	MID2	CAF40	YLR332W	YNL288W	NA	10.4369544	10.22919935	9.891226766	10.54009574	9.999812137	10.73021537	0.237580911	0.354302236	-0.185981369	0.384316985	0.884336821
downtag	CRISPRi [RBD2]	TM_3773	GAR1_F1::NOP10_F3	GAR1:NOP10	GAR1	NOP10	YHR089C	YHR072W-A	102.093	12.62672811	12.73321309	12.65310631	12.64172815	12.66694887	12.67388321	-0.010162427	-0.029287688	-0.004066969	0.903182078	0.995886019
downtag	CRISPRi [RBD2]	TM_3341	YPT7_F1::GDI1_F3	YPT7:GDI1	YPT7	GDI1	YML001W	YER136W	101.906	12.70095983	12.69170718	12.67388321	12.57786937	12.62509237	12.56132773	-0.100753581	-0.110980697	-0.063757701	0.24122079	0.839869642
downtag	CRISPRi [RBD2]	TM_3701	SEC4_F1::GDI1_F3	SEC4:GDI1	SEC4	GDI1	YFL005W	YER136W	98.269	12.97292595	12.89777614	12.88899686	12.98583008	12.9323255	13.04387601	0.06744421	0.065930427	0.012425844	0.450131224	0.892165713
downtag	CRISPRi [RBD2]	TM_0190	ARC35_F1::ARC40_F3	ARC35:ARC40	ARC35	ARC40	YNR035C	YBR234C	111.883	12.58329436	12.62672811	12.61628846	12.62672811	12.70095983	12.60175532	0.03437744	0.017957799	0.092189517	0.681999883	0.931876165
downtag	CRISPRi [RBD2]	TM_3941	VPS21_F1::GDI1_F3	VPS21:GDI1	VPS21	GDI1	YOR089C	YER136W	107.271	12.84780122	12.88178951	12.88178951	12.81879518	12.88178951	12.76198054	-0.049604999	-0.051664893	0.011329431	0.564199901	0.913539557
downtag	CRISPRi [RBD2]	TM_4155	VMA7_F1::VMA8_F3	VMA7:VMA8	VMA7	VMA8	YGR020C	YEL051W	93.122	12.7685014	12.75857718	12.77174393	12.75500577	12.75857718	12.80123681	0.005332421	-0.011268394	-0.007696987	0.946061799	0.995886019
downtag	CRISPRi [RBD2]	TM_4283	RPT5_F1::RPT6_F3	RPT5:RPT6	RPT5	RPT6	YOR117W	YGL048C	101.1	12.4943306	12.38550294	12.3386064	12.50636544	12.48504101	12.35783604	0.04360085	0.100218792	0.078894362	0.660866046	0.931161553
downtag	CRISPRi [RBD2]	TM_3948	CAP2_F1::ARC40_F3	CAP2:ARC40	CAP2	ARC40	YIL034C	YBR234C	88.865	12.01227534	11.59337556	11.68379878	10.38410019	11.5323884	11.31818501	-0.684925364	-1.379049708	-0.230761499	0.097804402	0.821382513
downtag	CRISPRi [RBD2]	TM_4127	DRE2_F1::GRX3_F3	DRE2:GRX3	DRE2	GRX3	YKR071C	YDR098C	84.537	12.21309409	12.33504602	12.44987944	12.47257239	12.43490618	12.45327921	0.120912742	0.139899204	0.102232994	0.261388597	0.851165098
downtag	CRISPRi [RBD2]	TM_4297	YPT1_F1::GDI1_F3	YPT1:GDI1	YPT1	GDI1	YFL038C	YER136W	107.04	13.12526278	13.07674324	12.98583008	13.04387601	13.04387601	13.03146573	-0.02287278	-0.018736019	-0.018736019	0.791827895	0.965480244
downtag	CRISPRi [RBD2]	TM_4111	YPT6_F1::GDI1_F3	YPT6:GDI1	YPT6	GDI1	YLR262C	YER136W	99.579	12.3502486	12.25537287	11.26052755	12.10800165	12.37442369	12.00587012	0.207382147	0.15261864	0.419040685	0.557630967	0.911929868
downtag	CRISPRi [RBD2]	TM_3316	TFG2_F1::UBC13_F3	TFG2:UBC13	TFG2	UBC13	YGR005C	YDR092W	79.739	12.88899686	12.7685014	12.91186632	12.83970245	12.85708033	12.88178951	0.003069235	-0.016752409	0.000625466	0.972335916	0.995886019
downtag	CRISPRi [RBD2]	TM_4038	GIS2_F1::YGR054W_F3	GIS2:YGR054W	GIS2	YGR054W	YNL255C	YGR054W	102.609	12.87047389	12.8777123	12.8777123	12.95767644	12.94590101	12.9323255	0.070001483	0.082376942	0.070601508	0.387447547	0.884336821
downtag	CRISPRi [RBD2]	TM_3896	GIS2_F1::ADE17_F3	GIS2:ADE17	GIS2	ADE17	YNL255C	YMR120C	89.353	11.66811676	11.35316521	11.51637307	11.2353561	11.40742711	11.19999945	-0.231624128	-0.277195583	-0.105124569	0.116549086	0.821382513
downtag	CRISPRi [RBD2]	TM_0980	ADE17_F1::VMA8_F3	ADE17:VMA8	ADE17	VMA8	YMR120C	YEL051W	98.278	12.74348804	12.75500577	12.79158348	12.7368247	12.81879518	12.83970245	0.035081681	-0.026534398	0.055436087	0.678482433	0.931876165
downtag	CRISPRi [RBD2]	TM_3968	WBP1_F1::ERP1_F3	WBP1:ERP1	WBP1	ERP1	YEL002C	YAR002C-A	81.2	12.47257239	12.53839104	12.45539572	12.52483551	12.50106588	12.42657053	-0.004629077	0.036049129	0.012279499	0.95682238	0.995886019
downtag	CRISPRi [RBD2]	TM_3914	ALO1_F1::TOM20_F3	ALO1:TOM20	ALO1	TOM20	YML086C	YGR082W	78.772	11.54196778	11.16748087	9.157767976	10.52900751	10.37409761	11.30178196	0.112556818	-0.093398032	-0.248307936	0.879183392	0.993702935
downtag	CRISPRi [RBD2]	TM_0560	YGL242C_F1::MYO5_F3	YGL242C:MYO5	YGL242C	MYO5	YGL242C	YMR109W	94.564	12.55060251	12.58329436	12.60692951	12.58952631	12.55446095	12.53839104	-0.019482691	0.009250854	-0.025814512	0.808633917	0.97331117
