UP-DN	Condition	Tag	PPI.long	PPI.short	Gene.1	Gene.2	ORF.1	ORF.2	AUC	guide.RBD2.1	guide.RBD2.2	guide.RBD2.3	guide.RBD2.ATC.1	guide.RBD2.ATC.2	guide.RBD2.ATC.3	FC.avg	FC.rep1	FC.rep2	p.val	q.val
uptag	CRISPRi [RBD2]	TM_0015	SIT4_F1::SAP155_F3	SIT4:SAP155	SIT4	SAP155	YDL047W	YFR040W	58.6474	11.95425691	12.06918121	12.42529459	12.25653305	12.13956201	11.94705244	-0.03519507	0.106955482	-0.010015559	0.81597519	0.986390772
uptag	CRISPRi [RBD2]	TM_2165	YGR054W_F1::YGR054W_F3	YGR054W:YGR054W	YGR054W	YGR054W	YGR054W	YGR054W	56.149	11.73834564	11.61054812	11.53362175	11.51453325	11.45879962	11.57397848	-0.11173472	-0.112971916	-0.168705552	0.144091082	0.986390772
uptag	CRISPRi [RBD2]	TM_0084	NUG1_F1::CGR1_F3	NUG1:CGR1	NUG1	CGR1	YER006W	YGL029W	33.7324	10.94753954	10.86343777	11.14550764	10.72343342	11.06750159	11.12666146	-0.012962828	-0.262061565	0.082006604	0.924295662	0.98852126
uptag	CRISPRi [RBD2]	TM_3555	IST1_F1::IST1_F3	IST1:IST1	IST1	IST1	YNL265C	YNL265C	60.433	12.30378075	12.27846882	12.43553137	12.26399291	12.39511458	12.29634268	-0.020776919	-0.075267401	0.055854272	0.749400553	0.986390772
uptag	CRISPRi [RBD2]	TM_3364	EMC5_F1::SOP4_F3	EMC5:SOP4	EMC5	SOP4	YIL027C	YJL192C	61.595	12.20893541	12.1714583	12.29441972	12.11557475	12.17563271	12.21557344	-0.056010843	-0.109363061	-0.0493051	0.317071767	0.986390772
uptag	CRISPRi [RBD2]	TM_3954	ERP1_F1::ORM2_F3	ERP1:ORM2	ERP1	ORM2	YAR002C-A	YLR350W	59.89	12.24611708	12.20404124	12.18652181	12.31848632	12.26941893	12.31848632	0.089903813	0.106259611	0.057192219	0.061470689	0.986390772
uptag	CRISPRi [RBD2]	TM_0741	TPO4_F1::PDR12_F3	TPO4:PDR12	TPO4	PDR12	YOR273C	YPL058C	69.199	12.55594713	12.46168407	12.49771049	12.62541967	12.52587149	12.46420963	0.033386364	0.120305769	0.020757592	0.575597408	0.986390772
uptag	CRISPRi [RBD2]	TM_0223	SNA3_F1::LOA1_F3	SNA3:LOA1	SNA3	LOA1	YJL151C	YPR139C	41.4016	12.29441972	12.27290189	12.26213401	12.46525178	12.36300312	12.44454042	0.147779899	0.188766573	0.086517908	0.0147872	0.986390772
uptag	CRISPRi [RBD2]	TM_3673	TVP15_F1::AKR1_F3	TVP15:AKR1	TVP15	AKR1	YDR100W	YDR264C	56.231	12.15654135	11.91867693	12.2505501	12.3344409	12.037444	12.06918121	0.038432577	0.225851442	-0.071145461	0.75788511	0.986390772
uptag	CRISPRi [RBD2]	TM_0724	NUP159_F1::NUP116_F3	NUP159:NUP116	NUP159	NUP116	YIL115C	YMR047C	55.555	11.81118735	12.34284323	12.44250295	12.03830173	12.19845527	12.40077272	0.013665398	-0.160542778	-0.000389239	0.944773325	0.993046415
uptag	CRISPRi [RBD2]	TM_3860	LSP1_F1::FLC1_F3	LSP1:FLC1	LSP1	FLC1	YPL004C	YPL221W	20.247	12.00480567	11.6616742	11.84418267	12.03243609	11.83711541	11.66889975	0.009262906	0.195548577	0.000227899	0.943568024	0.992503984
uptag	CRISPRi [RBD2]	TM_3630	SHR3_F1::EMC5_F3	SHR3:EMC5	SHR3	EMC5	YDL212W	YIL027C	56.198	12.0017014	11.83856052	11.78097713	11.82493223	11.72748089	11.76267271	-0.102051074	-0.048814119	-0.146265462	0.190351155	0.986390772
uptag	CRISPRi [RBD2]	TM_3639	MEH1_F1::GTR1_F3	MEH1:GTR1	MEH1	GTR1	YKR007W	YML121W	56.365	10.47866852	11.57761765	11.66323193	10.39063473	11.41922285	11.41572417	-0.164645453	-0.849204638	0.179383479	0.715588134	0.986390772
uptag	CRISPRi [RBD2]	TM_3522	SAC6_F1::ARC15_F3	SAC6:ARC15	SAC6	ARC15	YDR129C	YIL062C	52.567	11.26863946	11.34196352	11.60045499	11.37208511	11.33074885	11.19000982	-0.106071393	-0.031600878	-0.072937137	0.338238163	0.986390772
uptag	CRISPRi [RBD2]	TM_0393	ERG25_F1::RBD2_F3	ERG25:RBD2	ERG25	RBD2	YGR060W	YPL246C	38.2149	12.04794184	12.33073018	12.43881784	12.11332978	12.27759737	12.28259618	-0.047988842	-0.159166837	0.005100753	0.686480132	0.986390772
uptag	CRISPRi [RBD2]	TM_3518	IKI3_F1::ELP4_F3	IKI3:ELP4	IKI3	ELP4	YLR384C	YPL101W	52.079	11.85267255	11.73834564	11.74420315	11.92499802	11.78742648	11.79668859	0.057963919	0.146590911	0.009019366	0.36297875	0.986390772
uptag	CRISPRi [RBD2]	TM_0049	SNA4_F1::VPS5_F3	SNA4:VPS5	SNA4	VPS5	YDL123W	YOR069W	51.3355	12.62852149	12.68053534	12.6575492	12.63891854	12.69972426	12.7308522	0.034296324	-0.016616802	0.044188918	0.446674741	0.986390772
uptag	CRISPRi [RBD2]	TM_0523	PEX11_F1::ANT1_F3	PEX11:ANT1	PEX11	ANT1	YOL147C	YPR128C	50.4567	12.13005568	12.1541219	12.14119178	12.05099363	12.08902006	12.17794893	-0.035802251	-0.090796159	-0.052769732	0.467581537	0.986390772
uptag	CRISPRi [RBD2]	TM_1017	OCA4_F1::OCA5_F3	OCA4:OCA5	OCA4	OCA5	YCR095C	YHL029C	NA	5.784852924	10.88447582	9.709887958	9.458064783	10.35090236	10.23884258	1.222864339	0.664992549	1.557830125	0.388762466	0.986390772
uptag	CRISPRi [RBD2]	TM_0702	SMI1_F1::MID2_F3	SMI1:MID2	SMI1	MID2	YGR229C	YLR332W	50.7043	12.28209418	12.41777342	12.47548857	12.4729108	12.40957657	12.47070971	0.059280301	0.081125408	0.017791176	0.368863605	0.986390772
uptag	CRISPRi [RBD2]	TM_0133	MMS2_F1::SIP5_F3	MMS2:SIP5	MMS2	SIP5	YGL087C	YMR140W	55.0641	12.28831818	12.22954987	12.23453804	12.19819946	12.34007262	12.30151525	0.029127076	-0.052602578	0.089270591	0.589364651	0.986390772
uptag	CRISPRi [RBD2]	TM_0018	GAR1_F1::UTP23_F3	GAR1:UTP23	GAR1	UTP23	YHR089C	YOR004W	66.7238	12.46280898	12.47801117	12.5808317	12.43193282	12.30740006	12.50960183	-0.090905712	-0.075284464	-0.199817221	0.225663706	0.986390772
uptag	CRISPRi [RBD2]	TM_0216	SMI1_F1::PIN2_F3	SMI1:PIN2	SMI1	PIN2	YGR229C	YOR104W	59.3758	12.76059521	12.82934616	12.78049192	12.78226112	12.79938956	12.81631704	0.00917814	-0.007883315	0.009245132	0.818168296	0.986390772
uptag	CRISPRi [RBD2]	TM_0449	SAC6_F1::SRV2_F3	SAC6:SRV2	SAC6	SRV2	YDR129C	YNL138W	49.324	12.42907105	12.26783032	12.30378075	12.37788833	12.36249181	12.2904029	0.010033639	0.044327623	0.0289311	0.86684526	0.988132536
uptag	CRISPRi [RBD2]	TM_0040	FLC2_F1::ITR1_F3	FLC2:ITR1	FLC2	ITR1	YAL053W	YDR497C	63.5387	12.64122388	12.32297029	12.52210742	12.45303908	12.47070971	12.26399291	-0.099519962	-0.042394778	-0.024724155	0.36399592	0.986390772
uptag	CRISPRi [RBD2]	TM_0029	TCB3_F1::TPO3_F3	TCB3:TPO3	TCB3	TPO3	YML072C	YPR156C	57.0715	12.54987289	12.63620921	12.51707881	12.56946008	12.51444285	12.54869349	-0.023521497	0.001739776	-0.053277457	0.631502573	0.986390772
uptag	CRISPRi [RBD2]	TM_0038	ORM2_F1::ERP4_F3	ORM2:ERP4	ORM2	ERP4	YLR350W	YOR016C	52.5879	12.78554783	12.92275782	12.75426816	12.85309508	12.88958001	12.95262599	0.077575761	0.032237149	0.068722077	0.243432955	0.986390772
uptag	CRISPRi [RBD2]	TM_0035	SLC1_F1::AYR1_F3	SLC1:AYR1	SLC1	AYR1	YDL052C	YIL124W	43.3867	12.70281119	12.5768386	12.7530635	12.60396627	12.58254189	12.67665499	-0.056516713	-0.073604826	-0.095029207	0.383309667	0.986390772
uptag	CRISPRi [RBD2]	TM_0075	FLC2_F1::PIN2_F3	FLC2:PIN2	FLC2	PIN2	YAL053W	YOR104W	61.6319	12.6232185	12.58630032	12.56386359	12.58149876	12.6575492	12.6575492	0.041071584	-0.009628712	0.066421732	0.366324136	0.986390772
uptag	CRISPRi [RBD2]	TM_0196	VPS5_F1::VPS17_F3	VPS5:VPS17	VPS5	VPS17	YOR069W	YOR132W	56.7177	12.26625949	12.27231874	12.19040086	12.18454479	12.25793778	12.20941275	-0.025694589	-0.05844824	0.014944755	0.578570545	0.986390772
uptag	CRISPRi [RBD2]	TM_0224	NSR1_F1::GAR1_F3	NSR1:GAR1	NSR1	GAR1	YGR159C	YHR089C	48.8698	12.37039226	12.23194115	12.39554306	12.27231874	12.10641027	12.21445067	-0.13489893	-0.060306749	-0.226215225	0.095035973	0.986390772
uptag	CRISPRi [RBD2]	TM_1948	APS1_F1::APL4_F3	APS1:APL4	APS1	APL4	YLR170C	YPR029C	63.0794	11.95514132	11.76503741	12.07404109	11.74250594	11.86106105	11.84160366	-0.116349721	-0.188900666	-0.070345552	0.235459575	0.986390772
uptag	CRISPRi [RBD2]	TM_0119	GAR1_F1::RPA190_F3	GAR1:RPA190	GAR1	RPA190	YHR089C	YOR341W	65.7464	12.86826954	12.75893106	12.83348311	12.79637766	12.77602172	12.74753566	-0.046916226	-0.023850245	-0.044206188	0.332240304	0.986390772
uptag	CRISPRi [RBD2]	TM_4279	SNA3_F1::MEH1_F3	SNA3:MEH1	SNA3	MEH1	YJL151C	YKR007W	49.884	12.36130414	12.43282025	12.37522953	12.35065378	12.40096836	12.36713259	-0.016866398	-0.03913086	0.011183716	0.687101997	0.986390772
uptag	CRISPRi [RBD2]	TM_2154	ERV29_F1::PPZ1_F3	ERV29:PPZ1	ERV29	PPZ1	YGR284C	YML016C	48.747	11.95919297	11.71109334	11.56096965	11.90322912	11.75180903	11.79261408	0.072132095	0.159477139	0.008057048	0.535163245	0.986390772
uptag	CRISPRi [RBD2]	TM_3510	ERV25_F1::PPZ1_F3	ERV25:PPZ1	ERV25	PPZ1	YML012W	YML016C	53.385	10.5949155	11.31937106	11.41357504	10.53303766	11.38273209	11.38273209	-0.009786586	-0.57624954	0.27344489	0.976824625	0.996195085
uptag	CRISPRi [RBD2]	TM_0143	HHF1_F1::HHT2_F3	HHF1:HHT2	HHF1	HHT2	YBR009C	YNL031C	35.6902	12.60549495	12.71388766	12.76015856	12.66878898	12.7215763	12.73882412	0.01654941	-0.024391412	0.028395914	0.768506698	0.986390772
uptag	CRISPRi [RBD2]	TM_2102	SLC1_F1::YJU3_F3	SLC1:YJU3	SLC1	YJU3	YDL052C	YKL094W	38.619	12.29935114	12.36414378	12.30434181	12.46044736	12.38928178	12.40763954	0.096510654	0.137835122	0.066669539	0.060752789	0.986390772
uptag	CRISPRi [RBD2]	TM_0434	UTP8_F1::UTP15_F3	UTP8:UTP15	UTP8	UTP15	YGR128C	YMR093W	58.4079	12.6426384	12.57538955	12.45103076	12.61474051	12.59293194	12.58432053	0.040978091	0.058387608	0.036579035	0.50711433	0.986390772
uptag	CRISPRi [RBD2]	TM_0762	ALO1_F1::ADE17_F3	ALO1:ADE17	ALO1	ADE17	YML086C	YMR120C	43.962	12.41939844	12.48462153	12.42002161	12.61195462	12.51649619	12.48100893	0.095139391	0.170607435	0.075148999	0.107690588	0.986390772
uptag	CRISPRi [RBD2]	TM_1985	NUP82_F1::NUP116_F3	NUP82:NUP116	NUP82	NUP116	YJL061W	YMR047C	56.5269	11.77392217	11.91729748	11.99179345	11.7361905	11.83240218	11.87014635	-0.081424692	-0.158147199	-0.061935522	0.298296767	0.986390772
uptag	CRISPRi [RBD2]	TM_0164	GIN4_F1::NAP1_F3	GIN4:NAP1	GIN4	NAP1	YDR507C	YKR048C	59.7989	12.88445038	12.84821866	12.83930222	12.89163816	12.86826954	12.90161487	0.02985044	0.034314408	0.010945791	0.44021434	0.986390772
uptag	CRISPRi [RBD2]	TM_0033	SSH1_F1::ERP4_F3	SSH1:ERP4	SSH1	ERP4	YBR283C	YOR016C	40.7405	12.57994443	12.42329978	12.50336199	12.4814631	12.51224664	12.42237143	-0.030175008	-0.020738965	0.010044578	0.603225178	0.986390772
uptag	CRISPRi [RBD2]	TM_0199	SFK1_F1::PDR12_F3	SFK1:PDR12	SFK1	PDR12	YKL051W	YPL058C	59.4423	12.63787767	12.53950619	12.50723304	12.58254189	12.53038195	12.45578527	-0.038635933	0.021002921	-0.031157019	0.516281052	0.986390772
uptag	CRISPRi [RBD2]	TM_4197	YBP1_F1::YAP1_F3	YBP1:YAP1	YBP1	YAP1	YBR216C	YML007W	37.6676	12.09582555	11.90322912	11.88441222	12.08286977	11.99028128	12.037444	0.075709383	0.121714135	0.029125645	0.317802053	0.986390772
uptag	CRISPRi [RBD2]	TM_0150	CNB1_F1::CMP2_F3	CNB1:CMP2	CNB1	CMP2	YKL190W	YML057W	59.9931	12.39149422	12.34585798	12.28580676	12.41971005	12.35675456	12.41678873	0.056698127	0.078657065	0.015701574	0.258649525	0.986390772
uptag	CRISPRi [RBD2]	TM_0142	KTI11_F1::ELP3_F3	KTI11:ELP3	KTI11	ELP3	YBL071W-A	YPL086C	57.5891	12.037444	12.15023386	12.12349635	12.10706447	12.13278888	12.12398126	0.017553466	0.003339732	0.029064144	0.704993956	0.986390772
uptag	CRISPRi [RBD2]	TM_0016	PXR1_F1::NOP10_F3	PXR1:NOP10	PXR1	NOP10	YGR280C	YHR072W-A	24.305	12.67884218	12.69347244	12.56263199	12.70435759	12.71297115	12.62541967	0.035933931	0.059375385	0.067988944	0.52615589	0.986390772
uptag	CRISPRi [RBD2]	TM_3700	XPT1_F1::XPT1_F3	XPT1:XPT1	XPT1	XPT1	YJR133W	YJR133W	52.603	12.70867439	12.79112896	12.7215763	12.68053534	12.65353181	12.77774161	-0.036523631	-0.059924542	-0.086928079	0.497887547	0.986390772
uptag	CRISPRi [RBD2]	TM_0221	ALO1_F1::KES1_F3	ALO1:KES1	ALO1	KES1	YML086C	YPL145C	45.5469	12.07404109	12.15337258	11.93717762	12.16461367	11.96947047	12.085395	0.018295948	0.109749903	-0.085393297	0.823381185	0.986471438
uptag	CRISPRi [RBD2]	TM_4150	TPO1_F1::PDR5_F3	TPO1:PDR5	TPO1	PDR5	YLL028W	YOR153W	45.994	12.26101751	12.15083677	12.11108132	12.15717848	12.08873304	12.20386796	-0.024385372	-0.017133383	-0.08557883	0.685982569	0.986390772
uptag	CRISPRi [RBD2]	TM_0005	FMP45_F1::TPO3_F3	FMP45:TPO3	FMP45	TPO3	YDL222C	YPR156C	30.0482	12.78049192	12.75426816	12.79996961	12.73446266	12.83348311	12.74353011	-0.007751271	-0.043780572	0.055239875	0.865539915	0.988132536
uptag	CRISPRi [RBD2]	TM_1294	PEX3_F1::PEX11_F3	PEX3:PEX11	PEX3	PEX11	YDR329C	YOL147C	50.2604	12.03123022	12.07891799	12.1033971	12.01225206	12.04746477	12.1567994	0.000990307	-0.058929709	-0.023716998	0.985531287	0.998569142
uptag	CRISPRi [RBD2]	TM_2104	ARF1_F1::TPO3_F3	ARF1:TPO3	ARF1	TPO3	YDL192W	YPR156C	43.7725	11.19000982	11.01585639	11.28038414	10.73631736	11.00159585	11.05041554	-0.232640537	-0.42576609	-0.160487603	0.07991493	0.986390772
uptag	CRISPRi [RBD2]	TM_4128	VMA21_F1::ERV25_F3	VMA21:ERV25	VMA21	ERV25	YGR105W	YML012W	47.732	11.64184102	11.97921081	11.65554563	12.05343947	11.86161683	11.95127257	0.196577137	0.294573651	0.10275101	0.122090963	0.986390772
uptag	CRISPRi [RBD2]	TM_3730	TVP15_F1::ATG27_F3	TVP15:ATG27	TVP15	ATG27	YDR100W	YJL178C	53.233	12.02189377	12.07605843	11.88742373	12.02916067	12.00266268	12.09060867	0.045685364	0.03403536	0.007537367	0.486233544	0.986390772
uptag	CRISPRi [RBD2]	TM_0633	ERP6_F1::ERV25_F3	ERP6:ERV25	ERP6	ERV25	YGL002W	YML012W	52.125	12.31276953	12.0923277	12.15213693	12.31639468	12.22151664	12.23194115	0.070872766	0.130649958	0.035771914	0.345633931	0.986390772
uptag	CRISPRi [RBD2]	TM_2551	PST2_F1::YJL016W_F3	PST2:YJL016W	PST2	YJL016W	YDR032C	YJL016W	49.5634	12.46995549	12.49246244	12.48665069	12.56649014	12.55390123	12.59224678	0.087856514	0.08346727	0.07087836	0.047195402	0.986390772
uptag	CRISPRi [RBD2]	TM_1819	SNA4_F1::GTR2_F3	SNA4:GTR2	SNA4	GTR2	YDL123W	YGR163W	60.9244	12.1113748	12.19251886	12.27791212	12.12816621	12.17851962	12.1224937	-0.050875415	-0.065769046	-0.015415639	0.385537808	0.986390772
uptag	CRISPRi [RBD2]	TM_1450	STE24_F1::PPZ1_F3	STE24:PPZ1	STE24	PPZ1	YJR117W	YML016C	41.736	11.69851658	11.51086305	11.54203229	11.49365534	11.49924796	11.66601683	-0.030830594	-0.090148632	-0.08455601	0.697609228	0.986390772
uptag	CRISPRi [RBD2]	TM_3778	TVP15_F1::SEC27_F3	TVP15:SEC27	TVP15	SEC27	YDR100W	YGL137W	NA	12.12398126	12.08391694	12.01757399	12.06393431	12.14663231	11.94825771	-0.022215956	-0.011223093	0.071474914	0.740540463	0.986390772
uptag	CRISPRi [RBD2]	TM_0052	CIC1_F1::NOP15_F3	CIC1:NOP15	CIC1	NOP15	YHR052W	YNL110C	37.5937	11.00159585	11.77392217	11.77635078	11.79803971	11.65554563	11.80239519	0.234703911	0.280750111	0.13825603	0.332839395	0.986390772
uptag	CRISPRi [RBD2]	TM_3731	ERG25_F1::PPZ1_F3	ERG25:PPZ1	ERG25	PPZ1	YGR060W	YML016C	44.003	11.91633979	11.84627391	12.01009679	11.87681748	11.8734313	11.85267255	-0.056596392	-0.047419356	-0.050805538	0.320638995	0.986390772
uptag	CRISPRi [RBD2]	TM_3809	FMP45_F1::HNM1_F3	FMP45:HNM1	FMP45	HNM1	YDL222C	YGL077C	57.97	12.01150682	11.95627935	11.67970001	12.10934097	11.87977468	11.93651526	0.09271491	0.226845578	-0.002720713	0.427701309	0.986390772
uptag	CRISPRi [RBD2]	TM_0477	VMA7_F1::VMA5_F3	VMA7:VMA5	VMA7	VMA5	YGR020C	YKL080W	52.2995	12.31848632	12.49885752	12.51838269	12.42949392	12.49474727	12.55530011	0.04793826	-0.015748253	0.049505096	0.518181286	0.986390772
uptag	CRISPRi [RBD2]	TM_0735	FCY2_F1::SOP4_F3	FCY2:SOP4	FCY2	SOP4	YER056C	YJL192C	55.887	11.89693782	11.76267271	11.83031713	11.85177506	11.75865352	11.79525503	-0.028081348	0.02179918	-0.071322369	0.606593395	0.986390772
uptag	CRISPRi [RBD2]	TM_0110	TMN3_F1::RBD2_F3	TMN3:RBD2	TMN3	RBD2	YER113C	YPL246C	55.3802	11.39558769	10.63444806	10.78498921	10.1839248	11.25498922	10.94471206	-0.143799625	-0.75441685	0.316647564	0.680242014	0.986390772
uptag	CRISPRi [RBD2]	TM_0152	FAT1_F1::AYR1_F3	FAT1:AYR1	FAT1	AYR1	YBR041W	YIL124W	38.5148	12.41604098	12.43106226	12.42864805	12.42452499	12.46247671	12.22888882	-0.053286922	-0.000725437	0.03722628	0.471244184	0.986390772
uptag	CRISPRi [RBD2]	TM_2182	NOC2_F1::HHO1_F3	NOC2:HHO1	NOC2	HHO1	YOR206W	YPL127C	51.1223	11.97150763	12.01884927	11.94941334	11.85267255	11.93717762	11.97817417	-0.057248631	-0.127250864	-0.042745791	0.283754582	0.986390772
uptag	CRISPRi [RBD2]	TM_0710	INA1_F1::TCB3_F3	INA1:TCB3	INA1	TCB3	YLR413W	YML072C	29.142	12.03243609	11.95768249	11.94220902	11.88595053	11.97295586	11.86161683	-0.070601461	-0.091492007	-0.004486672	0.204917895	0.986390772
uptag	CRISPRi [RBD2]	TM_1695	CTR2_F1::RBD2_F3	CTR2:RBD2	CTR2	RBD2	YHR175W	YPL246C	37.691	11.98187643	12.126812	12.10954775	12.05542932	12.08625788	12.17011284	0.031187953	-0.017316075	0.013512489	0.611737922	0.986390772
uptag	CRISPRi [RBD2]	TM_0651	HNM1_F1::YJU3_F3	HNM1:YJU3	HNM1	YJU3	YGL077C	YKL094W	28.2015	12.10641027	11.99675593	12.15044015	11.94178124	12.10001618	11.94372358	-0.089361782	-0.142754205	0.015480731	0.232458173	0.986390772
uptag	CRISPRi [RBD2]	TM_0163	ORM2_F1::DFG5_F3	ORM2:DFG5	ORM2	DFG5	YLR350W	YMR238W	56.5648	12.74944348	12.86826954	12.85309508	12.69972426	12.84584284	12.90431474	-0.006975423	-0.123878441	0.022240137	0.922097424	0.98852126
uptag	CRISPRi [RBD2]	TM_3562	SAP155_F1::ADE17_F3	SAP155:ADE17	SAP155	ADE17	YFR040W	YMR120C	38.643	12.30186768	12.32858611	12.32842249	12.17302122	12.24269777	12.35221819	-0.06364637	-0.146604211	-0.07692766	0.295220857	0.986390772
uptag	CRISPRi [RBD2]	TM_3013	SWA2_F1::CHC1_F3	SWA2:CHC1	SWA2	CHC1	YDR320C	YGL206C	51.25	12.27290189	12.02386984	12.0017014	12.14032919	12.04794184	12.06221482	-0.015995755	0.04083815	-0.051549198	0.854578185	0.988132536
uptag	CRISPRi [RBD2]	TM_0048	GAR1_F1::RPA43_F3	GAR1:RPA43	GAR1	RPA43	YHR089C	YOR340C	37.9861	12.97659396	13.01322379	12.96212482	12.88445038	13.01322379	12.81701694	-0.079083817	-0.099530476	0.029242936	0.236324201	0.986390772
uptag	CRISPRi [RBD2]	TM_0006	RCN1_F1::CNB1_F3	RCN1:CNB1	RCN1	CNB1	YKL159C	YKL190W	37.0207	12.76261735	12.57290545	12.71297115	12.70529399	12.7308522	12.60549495	-0.002284268	0.022462675	0.048020885	0.973624847	0.996056982
uptag	CRISPRi [RBD2]	TM_0578	SQT1_F1::TIF6_F3	SQT1:TIF6	SQT1	TIF6	YIR012W	YPR016C	55.6013	10.8448888	10.92362461	11.37881865	11.61959336	11.51086305	11.36119446	0.448106266	0.570482671	0.461752357	0.030061789	0.986390772
uptag	CRISPRi [RBD2]	TM_0600	YSC84_F1::YSC84_F3	YSC84:YSC84	YSC84	YSC84	YHR016C	YHR016C	43.641	11.74420315	11.51893177	11.05041554	11.98048474	11.67485431	11.34196352	0.227917369	0.542634584	0.237004157	0.366761583	0.986390772
uptag	CRISPRi [RBD2]	TM_1868	RFC2_F1::RFC3_F3	RFC2:RFC3	RFC2	RFC3	YJR068W	YNL290W	42.8092	10.39063473	10.94033807	10.35090236	11.08805942	11.37208511	10.69508326	0.491117545	0.527434368	0.81146006	0.079914894	0.986390772
uptag	CRISPRi [RBD2]	TM_0019	PPZ2_F1::SIS2_F3	PPZ2:SIS2	PPZ2	SIS2	YDR436W	YKR072C	44.4288	12.50495964	12.59825415	12.55855624	12.52210742	12.61117853	12.66878898	0.046768298	-0.031815924	0.057255184	0.418523632	0.986390772
uptag	CRISPRi [RBD2]	TM_0220	NCB2_F1::BUR6_F3	NCB2:BUR6	NCB2	BUR6	YDR397C	YER159C	45.5889	12.48055461	12.55938506	12.64972772	12.50630758	12.67055299	12.48370663	-0.009700063	-0.056914881	0.107330523	0.897518059	0.988132536
uptag	CRISPRi [RBD2]	TM_2351	CHS3_F1::KEX1_F3	CHS3:KEX1	CHS3	KEX1	YBR023C	YGL203C	NA	12.47801117	12.44907985	12.37717437	12.45533578	12.43282025	12.43219389	0.005361511	0.020580654	-0.001934878	0.902778929	0.988132536
uptag	CRISPRi [RBD2]	TM_0074	MCD4_F1::ERV25_F3	MCD4:ERV25	MCD4	ERV25	YKL165C	YML012W	40.4924	12.3882326	12.56263199	12.34348185	12.55594713	12.43381144	12.41939844	0.038270192	0.124498322	0.00236263	0.626212141	0.986390772
uptag	CRISPRi [RBD2]	TM_3613	SFK1_F1::MID2_F3	SFK1:MID2	SFK1	MID2	YKL051W	YLR332W	48.959	11.88758873	11.8872587	11.70030966	11.87014635	11.91729748	11.92848136	0.080256032	0.045093981	0.092245116	0.255754751	0.986390772
uptag	CRISPRi [RBD2]	TM_2412	MPT5_F1::DEF1_F3	MPT5:DEF1	MPT5	DEF1	YGL178W	YKL054C	32.532	10.48810792	11.20283805	11.02518571	11.52380696	10.87764201	10.90919306	0.198170116	0.618429729	-0.027735214	0.465775864	0.986390772
uptag	CRISPRi [RBD2]	TM_3837	CDC39_F1::LSM4_F3	CDC39:LSM4	CDC39	LSM4	YCR093W	YER112W	32.856	11.74806703	12.28831818	12.08902006	12.26438395	11.31182399	12.51160442	-0.012530969	0.222582196	-0.729977771	0.971418141	0.996056982
uptag	CRISPRi [RBD2]	TM_0096	YBL029C-A_F1::FMP45_F3	YBL029C-A:FMP45	YBL029C-A	FMP45	YBL029C-A	YDL222C	38.777	12.80964756	12.72204259	12.79938956	12.86826954	12.70206444	12.80964756	0.01630061	0.091242973	-0.074962135	0.786166025	0.986390772
uptag	CRISPRi [RBD2]	TM_0655	HHF1_F1::HIF1_F3	HHF1:HIF1	HHF1	HIF1	YBR009C	YLL022C	37.3711	12.15023386	12.20386796	12.05498862	12.19202562	12.19080208	12.15182521	0.041854155	0.05566214	0.054438598	0.439756454	0.986390772
uptag	CRISPRi [RBD2]	TM_0451	FTR1_F1::TPO3_F3	FTR1:TPO3	FTR1	TPO3	YER145C	YPR156C	28.5538	11.79525503	11.93651526	11.89084691	12.15151342	12.00806674	12.03330828	0.190090414	0.277307692	0.133861003	0.021512722	0.986390772
uptag	CRISPRi [RBD2]	TM_4154	ERG26_F1::ERV25_F3	ERG26:ERV25	ERG26	ERV25	YGL001C	YML012W	38.336	10.35090236	12.00266268	11.98593679	10.66619441	11.97817417	12.00806674	0.104311166	-0.780306198	0.531673568	0.865748243	0.988132536
uptag	CRISPRi [RBD2]	TM_3927	YGR130C_F1::TPO4_F3	YGR130C:TPO4	YGR130C	TPO4	YGR130C	YOR273C	31.583	12.25875249	12.24141716	12.10590851	12.26548808	12.06474276	12.07141767	-0.068143216	0.063462024	-0.137283289	0.405485132	0.986390772
uptag	CRISPRi [RBD2]	TM_0239	PEP1_F1::ENT3_F3	PEP1:ENT3	PEP1	ENT3	YBL017C	YJR125C	42.8921	12.85309508	12.71815467	12.7517672	12.73031445	12.72458491	12.74609438	-0.040674404	-0.044024532	-0.049754078	0.427964309	0.986390772
uptag	CRISPRi [RBD2]	TM_2489	RPN1_F1::RPT5_F3	RPN1:RPT5	RPN1	RPT5	YHR027C	YOR117W	NA	5.870775685	5.46706206	5.183221824	5.191141487	5.18718709	10.27235763	1.376542211	-0.315878369	-0.319832766	0.373897273	0.986390772
uptag	CRISPRi [RBD2]	TM_0613	TVP15_F1::VPS68_F3	TVP15:VPS68	TVP15	VPS68	YDR100W	YOL129W	38.3632	12.59293194	12.62042604	12.63158634	12.57994443	12.662342	12.76786029	0.055067467	-0.035037013	0.047360565	0.373538087	0.986390772
uptag	CRISPRi [RBD2]	TM_3770	TRP2_F1::SEC27_F3	TRP2:SEC27	TRP2	SEC27	YER090W	YGL137W	NA	9.3639887	9.3639887	9.041476636	9.516487981	9.391386813	9.124035127	0.087485295	0.260003302	0.134902135	0.545583567	0.986390772
uptag	CRISPRi [RBD2]	TM_3902	TWF1_F1::SRV2_F3	TWF1:SRV2	TWF1	SRV2	YGR080W	YNL138W	38.79	12.23114116	12.1567994	12.14735864	12.24532492	12.21445067	11.98229249	-0.031077042	0.066891847	0.036017606	0.711873946	0.986390772
